sample	gtdb_species	truth_raw_abundance	truth_abundance
3	s__Anaerococcus prevotii	1.0	0.0021739130434783502
3	s__Bifidobacterium bifidum	2.0	0.0043478260869567005
3	s__Bifidobacterium pseudocatenulatum	2.0	0.0043478260869567005
3	s__Bifidobacterium swidsinskii	7.0	0.015217391304348451
3	s__Campylobacter testudinum	0.891233314629	0.0019374637274544274
3	s__Campylobacter_D coli	1.10876668537	0.002410362359500099
3	s__Campylobacter_D jejuni	10.668663331415999	0.02319274637264443
3	s__Campylobacter_D sp000816245	1.33133666858	0.0028942101490870755
3	s__Clostridioides difficile	1.0	0.0021739130434783502
3	s__Companilactobacillus allii	2.63409147421	0.005726285813500234
3	s__Companilactobacillus crustorum	2.0	0.0043478260869567005
3	s__Fructilactobacillus sanfranciscensis	0.00199906908563	4.345802360065396e-06
3	s__Fusobacterium vincentii	2.0	0.0043478260869567005
3	s__Herbaspirillum rubrisubalbicans	0.594822085905	0.001293091491097879
3	s__Herbaspirillum seropedicae	9.40517791409	0.020446038943674753
3	s__Lacticaseibacillus paracasei	6.3585063569483	0.013822839906409914
3	s__Lacticaseibacillus rhamnosus	1.389260243504	0.0030201309641392543
3	s__Lactiplantibacillus paraplantarum	1.0	0.0021739130434783502
3	s__Lactiplantibacillus plantarum	31.000459847888703	0.06739230401715211
3	s__Lactobacillus acidophilus	1.0	0.0021739130434783502
3	s__Lactobacillus amylovorus	29.0	0.06304347826087216
3	s__Lactobacillus delbrueckii	12.0841044229341	0.02626979222377086
3	s__Lactobacillus helsingborgensis	1.0	0.0021739130434783502
3	s__Lactobacillus helveticus	26.2793450172335	0.05712901090703169
3	s__Lactobacillus kefiranofaciens	0.477224495343	0.0010374445550935208
3	s__Lactobacillus sp910589675	1.0	0.0021739130434783502
3	s__Latilactobacillus curvatus	4.9987815857080005	0.010866916490670012
3	s__Latilactobacillus sakei	0.812615198468	0.0017665547792783333
3	s__Lentilactobacillus buchneri	1.0	0.0021739130434783502
3	s__Levilactobacillus brevis	9.124234178262	0.019835291691874726
3	s__Levilactobacillus koreensis	259.0	0.5630434782608926
3	s__Ligilactobacillus salivarius	3.0	0.00652173913043505
3	s__Limosilactobacillus fermentum	3.8520972699450002	0.00837412449988078
3	s__Melissococcus plutonius	1.0	0.0021739130434783502
3	s__Pediococcus acidilactici	1.050325880645	0.0022833171318370504
3	s__Pediococcus claussenii	2.936954959816	0.006384684695252436
3	s__Pediococcus damnosus	3.897844277427	0.008473574516146
3	s__Pediococcus pentosaceus	1.0	0.0021739130434783502
3	s__Porphyromonas asaccharolytica	1.0	0.0021739130434783502
3	s__Prevotella intermedia	2.0	0.0043478260869567005
3	s__Prevotella melaninogenica	1.0	0.0021739130434783502
3	s__Secundilactobacillus paracollinoides	1.102155722573	0.002395990701245751
3	s__Sphingobium sp001563265	1.0	0.0021739130434783502
3	s__Streptococcus pneumoniae	0.9999999999999	0.0021739130434781325
3	s__Trueperella pyogenes	2.0	0.0043478260869567005
3	s__Ureaplasma parvum	4.827428346033	0.010494409447898256
3	s__Ureaplasma urealyticum	0.172571653967	0.00037515576949349367
