sample	source_genome_id	source_accession	raw_abundance	gtdb_species	mapping_method
0	OTU_97.2666.0	GCA_000056065.1	0.813532640992	s__Lactobacillus delbrueckii	exact_accession
0	OTU_97.2666.1	GCA_001514415.1	0.186467359008	s__Lacticaseibacillus paracasei	exact_accession
0	OTU_97.39620.0	GCA_001011095.1	16.0	s__Ligilactobacillus salivarius	exact_accession
0	OTU_97.36691.0	GCA_001936335.1	9.0	s__Amylolactobacillus amylophilus	exact_accession
0	OTU_97.36060.0	GCA_000279165.1	4.0	s__Stutzerimonas nitrititolerans	exact_accession
0	OTU_97.8468.0	GCA_001713455.1	0.638269508278	s__Allobosea sp001713455	exact_accession
0	OTU_97.8468.1	GCA_001741865.1	0.361730491722	s__Allobosea vaviloviae	exact_accession
0	OTU_97.477.0	GCA_001263815.1	1.0	s__Porphyromonas gingivalis	exact_accession
0	OTU_97.26780.0	GCA_001874125.1	1.0	s__Lactiplantibacillus plantarum	exact_accession
0	OTU_97.30084.0	GCA_001457615.1	9.0	s__Pseudomonas aeruginosa	exact_accession
0	OTU_97.26970.0	GCA_000023085.1	2.0	s__Lactiplantibacillus plantarum	exact_accession
0	OTU_97.14853.0	GCA_001654435.1	9.0	s__Pseudomonas citronellolis	exact_accession
0	OTU_97.558.0	GCA_001563265.1	8.0	s__Sphingobium sp001563265	exact_accession
0	OTU_97.1036.0	GCA_000943805.1	0.00419385032045	s__Sphingobium fuliginis	exact_accession
0	OTU_97.24737.0	GCA_001721865.1	12.6466012269	s__Herbaspirillum seropedicae	exact_accession
0	OTU_97.24737.1	GCA_001483945.1	5.35339877315	s__Herbaspirillum rubrisubalbicans	exact_accession
0	OTU_97.3272.0	GCA_001661075.1	24.0	s__Aquipseudomonas silesiensis	exact_accession
0	OTU_97.19349.0	GCA_000182835.1	3.0	s__Lactobacillus delbrueckii	exact_accession
0	OTU_97.36395.0	GCA_000829275.1	8.0	s__Pseudomonas aeruginosa	exact_accession
0	OTU_97.373.0	GCA_001457475.1	1.833535072	s__Achromobacter xylosoxidans	exact_accession
0	OTU_97.373.1	GCA_000508285.1	1.166464928	s__Achromobacter xylosoxidans	exact_accession
0	OTU_97.13075.0	GCA_000418515.1	1.0	s__Lacticaseibacillus paracasei	exact_accession
0	OTU_97.36696.1	GCA_001659745.1	2.99400279274	s__Lactiplantibacillus plantarum	exact_accession
0	OTU_97.36696.0	GCA_000225325.1	0.00599720725688	s__Fructilactobacillus sanfranciscensis	exact_accession
0	OTU_97.1036.1	GCA_000013985.1	1.99580614968	s__Sphingopyxis alaskensis	exact_accession
0	OTU_97.10391.0	GCA_001548195.1	1.0	s__Prevotella intermedia	exact_accession
0	OTU_97.9203.0	GCA_001581895.1	0.999277727432	s__Lactiplantibacillus plantarum	exact_accession
0	OTU_97.9203.1	GCA_001314245.2	0.000722272567523	s__Lactobacillus helveticus	exact_accession
0	OTU_97.162.0	GCA_001721785.1	55.0	s__Pseudomonas aeruginosa	exact_accession
0	OTU_97.391.0	GCA_000026145.1	0.993045121823	s__Bradyrhizobium sp000026145	exact_accession
0	OTU_97.391.1	GCA_001642675.1	0.00695487817716	s__Bradyrhizobium diazoefficiens	exact_accession
0	OTU_97.1829.0	GCA_001936395.1	6.75506553029	s__Flavobacterium columnare	exact_accession
0	OTU_97.1829.1	GCA_000831225.1	0.24493446971	s__Flavobacterium psychrophilum	exact_accession
0	OTU_97.28509.0	GCA_001888965.1	1.0	s__Lactobacillus delbrueckii	exact_accession
0	OTU_97.26886.0	GCA_001563285.1	4.0	s__Sphingobium sp001563285	exact_accession
0	OTU_97.272.0	GCA_000143225.1	144.0	s__Herbaspirillum seropedicae	exact_accession
0	OTU_97.3066.0	GCA_000698865.1	26.0	s__Aquipseudomonas chlororaphis_I	exact_accession
0	OTU_97.39188.0	GCA_001922025.1	1.0	s__Lentilactobacillus parabuchneri	exact_accession
0	OTU_97.141.1	GCA_000269965.1	0.95880146023	s__Bifidobacterium infantis	exact_accession
0	OTU_97.141.0	GCA_000265095.1	0.0411985397696	s__Bifidobacterium bifidum	exact_accession
0	OTU_97.908.0	GCA_001742225.1	1.0	s__Novosphingobium resinovorum_A	exact_accession
0	OTU_97.29336.0	GCA_000248095.3	2.0	s__Limosilactobacillus mucosae	exact_accession
0	OTU_97.22877.0	GCA_001077475.1	4.0	s__Pseudomonas aeruginosa	exact_accession
0	OTU_97.8066.0	GCA_001702215.1	1.0	s__Pediococcus claussenii	exact_accession
