sample	source_genome_id	source_accession	raw_abundance	gtdb_species	mapping_method
4	OTU_97.44566.0	GCA_000317855.1	1.0	s__Streptococcus dysgalactiae	exact_accession
4	OTU_97.14789.0	GCA_000400875.1	1.0	s__Fusobacterium animalis	exact_accession
4	OTU_97.30458.0	GCA_000188715.1	1.0	s__Streptococcus dysgalactiae	exact_accession
4	OTU_97.43000.0	GCA_000165575.1	1.0	s__Haemophilus influenzae	exact_accession
4	OTU_97.21931.0	GCA_000485885.1	1.0	s__Staphylococcus aureus	exact_accession
4	OTU_97.4111.1	GCA_001971605.1	3.50905974512	s__Sphingomonas yabuuchiae	exact_accession
4	OTU_97.4111.0	GCA_001761345.1	0.490940254885	s__Sphingomonas aquatilis	exact_accession
4	OTU_97.18075.0	GCA_001183705.1	1.0		unmapped
4	OTU_97.45307.0	GCA_000427075.1	2.0	s__Streptococcus agalactiae	exact_accession
4	OTU_97.36161.0	GCA_000814865.1	0.0457913445858	s__Corynebacterium pseudotuberculosis	exact_accession
4	OTU_97.36161.1	GCA_000179395.2	3.95420865541	s__Corynebacterium variabile	exact_accession
4	OTU_97.15121.1	GCA_000211235.1	0.0620124236725	s__Clostridioides difficile	exact_accession
4	OTU_97.15121.0	GCA_000210455.1	0.937987576328	s__Clostridioides difficile	exact_accession
4	OTU_97.44129.0	GCA_000011845.1	2.0	s__Streptococcus thermophilus	exact_accession
4	OTU_97.36183.0	GCA_000011265.1	2.92770760638	s__Staphylococcus aureus	exact_accession
4	OTU_97.36183.1	GCA_001880265.1	0.0722923936249	s__Staphylococcus aureus	exact_accession
4	OTU_97.22389.0	GCA_001543145.1	1.0	s__Aerococcus sanguinicola	exact_accession
4	OTU_97.2796.0	GCA_900128415.1	2.0	s__Anaerococcus mediterraneensis	exact_accession
4	OTU_97.38048.0	GCA_001854385.1	1.0	s__Methylobacterium radiotolerans	exact_accession
4	OTU_97.7004.0	GCA_001307235.1	1.0	s__Staphylococcus aureus	exact_accession
4	OTU_97.24447.0	GCA_001653315.1	1.86240340927	s__Corynebacterium pseudotuberculosis	exact_accession
4	OTU_97.41740.0	GCA_001941465.1	11.0	s__Corynebacterium flavescens	exact_accession
4	OTU_97.856.0	GCA_000083545.1	2.0	s__Methylobacterium extorquens	exact_accession
4	OTU_97.34663.1	GCA_000025085.1	38.7551870041	s__Staphylococcus lugdunensis	exact_accession
4	OTU_97.34663.0	GCA_001548295.1	0.24481299588	s__Staphylococcus aureus	exact_accession
4	OTU_97.42356.0	GCA_000210935.1	1.0	s__Streptococcus pneumoniae	exact_accession
4	OTU_97.44833.0	GCA_000007285.1	1.0	s__Streptococcus pyogenes	exact_accession
4	OTU_97.43072.1	GCA_001594265.1	0.795499454979	s__Aggregatibacter actinomycetemcomitans	exact_accession
4	OTU_97.43072.0	GCA_000012185.1	0.204500545021	s__Haemophilus influenzae	exact_accession
4	OTU_97.26944.0	GCA_000027045.1	1.0	s__Staphylococcus aureus	exact_accession
4	OTU_97.45235.0	GCA_000007045.1	1.0	s__Streptococcus pneumoniae	exact_accession
