sample	source_genome_id	source_accession	raw_abundance	gtdb_species	mapping_method
22	OTU_97.39620.0	GCA_001011095.1	63.0	s__Ligilactobacillus salivarius	exact_accession
22	OTU_97.36691.0	GCA_001936335.1	8.0	s__Amylolactobacillus amylophilus	exact_accession
22	OTU_97.25854.0	GCA_000014405.1	3.0	s__Lactobacillus delbrueckii	exact_accession
22	OTU_97.30084.0	GCA_001457615.1	1.0	s__Pseudomonas aeruginosa	exact_accession
22	OTU_97.39415.0	GCA_000410995.1	4.0	s__Limosilactobacillus reuteri_L	exact_accession
22	OTU_97.19349.0	GCA_000182835.1	13.0	s__Lactobacillus delbrueckii	exact_accession
22	OTU_97.24982.0	GCA_001702155.1	0.931227336242	s__Secundilactobacillus paracollinoides	exact_accession
22	OTU_97.24982.1	GCA_001704315.1	0.0687726637585	s__Lactiplantibacillus plantarum	exact_accession
22	OTU_97.13075.0	GCA_000418515.1	1.0	s__Lacticaseibacillus paracasei	exact_accession
22	OTU_97.36696.1	GCA_001659745.1	3.99200372366	s__Lactiplantibacillus plantarum	exact_accession
22	OTU_97.36696.0	GCA_000225325.1	0.00799627634251	s__Fructilactobacillus sanfranciscensis	exact_accession
22	OTU_97.33842.0	GCA_000211375.1	11.0	s__Lentilactobacillus buchneri	exact_accession
22	OTU_97.9203.0	GCA_001581895.1	4.99638863716	s__Lactiplantibacillus plantarum	exact_accession
22	OTU_97.9203.1	GCA_001314245.2	0.00361136283761	s__Lactobacillus helveticus	exact_accession
22	OTU_97.8334.0	GCA_000193205.1	1.0	s__Aerococcus urinae_A	exact_accession
22	OTU_97.36508.0	GCA_001318345.1	1.0	s__Bacteroides cellulosilyticus	exact_accession
22	OTU_97.28509.0	GCA_001888965.1	5.0	s__Lactobacillus delbrueckii	exact_accession
22	OTU_97.4600.0	GCA_000831125.1	0.0463721228958	s__Streptococcus agalactiae	exact_accession
22	OTU_97.4600.1	GCA_000270145.1	0.953627877104	s__Streptococcus gallolyticus	exact_accession
22	OTU_97.29336.0	GCA_000248095.3	1.0	s__Limosilactobacillus mucosae	exact_accession
22	OTU_97.45246.0	GCA_000831165.1	2.0	s__Streptococcus hominis	exact_accession
22	OTU_97.231.0	GCA_900088425.1	7.0	s__Lactococcus lactis	exact_accession
22	OTU_97.26940.0	GCA_000224985.1	1.0	s__Ligilactobacillus ruminis	exact_accession
22	OTU_97.578.0	GCA_001936215.1	11.0	s__Mycobacterium avium	exact_accession
22	OTU_97.44564.0	GCA_001685375.1	1.0	s__Streptococcus thermophilus	exact_accession
