sample	gtdb_species	truth_raw_abundance	truth_abundance
23	s__Alicyclobacillus acidocaldarius_A	6.0	0.004832299218483757
23	s__Aquipseudomonas tritici	1.0	0.0008053832030806262
23	s__Bordetella pertussis	1.0	0.0008053832030806262
23	s__Bordetella pseudohinzii	1.0	0.0008053832030806262
23	s__Collimonas arenae_A	4.0	0.003221532812322505
23	s__ECMA0423 sp047199055	25.0	0.020134580077015657
23	s__Enterobacter cloacae_M	4.0	0.003221532812322505
23	s__Escherichia coli	103.45114056572599	0.08331781095116851
23	s__G047199095 sp047199095	66.0	0.05315529140332133
23	s__GCF-000287335 sp000287335	10.4640075765	0.008427535939021511
23	s__Haemophilus_B ducreyi	9.0	0.0072484488277256365
23	s__Klebsiella aerogenes	216.0	0.17396277186541526
23	s__Klebsiella pneumoniae	37.0	0.02979917851398317
23	s__Klebsiella quasipneumoniae	1.64496624086	0.0013248281800233238
23	s__Methylopumilus planktonicus	1.0	0.0008053832030806262
23	s__Peptoniphilus_E sp000952975	2.0	0.0016107664061612524
23	s__Propionibacterium freudenreichii	27.0	0.021745346483176907
23	s__Salmonella enterica	28.0848518577931	0.022619067947274283
23	s__Staphylococcus aureus	603.4117972722512	0.48597772606376316
23	s__Staphylococcus epidermidis	3.0	0.0024161496092418785
23	s__Staphylococcus equorum	1.181549299916	0.0009515999597640196
23	s__Staphylococcus haemolyticus	0.78956606241	0.0006359032443875235
23	s__Staphylococcus lugdunensis	60.6170873654	0.04881998398376401
23	s__Staphylococcus pseudintermedius	2.0	0.0016107664061612524
23	s__Staphylococcus warneri	9.0	0.0072484488277256365
23	s__Streptococcus agalactiae	0.867518553949	0.0006986848717113187
23	s__Streptococcus anginosus	1.0	0.0008053832030806262
23	s__Streptococcus constellatus	1.0	0.0008053832030806262
23	s__Streptococcus hominis	5.0	0.004026916015403131
23	s__Streptococcus pantholopis	1.0	0.0008053832030806262
23	s__Streptococcus pneumoniae	3.000000000004	0.0024161496092451004
23	s__Streptococcus pyogenes	5.0	0.004026916015403131
23	s__Streptococcus suis	1.132481446051	0.0009120815344499338
