sample	gtdb_species	truth_raw_abundance	truth_abundance
5	s__Apilactobacillus kunkeei_F	2.0	0.014388489208633209
5	s__Aquipseudomonas chlororaphis_I	1.0	0.007194244604316604
5	s__Aquipseudomonas silesiensis	2.0	0.014388489208633209
5	s__Bifidobacterium vaginale	1.0	0.007194244604316604
5	s__Companilactobacillus allii	4.39015245701	0.031583830625971476
5	s__Haemophilus_B ducreyi	1.0	0.007194244604316604
5	s__Herbaspirillum seropedicae	3.0	0.02158273381294981
5	s__Lacticaseibacillus paracasei	2.0491171514309	0.014741850010294363
5	s__Lacticaseibacillus rhamnosus	2.0	0.014388489208633209
5	s__Lactiplantibacillus plantarum	57.609847542987	0.4144593348416364
5	s__Lactobacillus acidophilus	1.0	0.007194244604316604
5	s__Lactobacillus amylovorus	11.0	0.07913669064748265
5	s__Lactobacillus delbrueckii	4.0	0.028776978417266418
5	s__Lactobacillus helveticus	3.162479046675	0.022751647817805937
5	s__Lactobacillus jensenii	0.133326413436	0.0009591828304748277
5	s__Lactobacillus johnsonii	0.869436888792	0.006254941645985662
5	s__Lactobacillus sp945980025	2.0	0.014388489208633209
5	s__Latilactobacillus curvatus	9.0	0.06474820143884943
5	s__Levilactobacillus brevis	6.95088284857	0.05000635142856155
5	s__Limosilactobacillus fermentum	1.834757651098	0.013199695331640393
5	s__Loigolactobacillus backii	1.0	0.007194244604316604
5	s__Pediococcus damnosus	1.0	0.007194244604316604
5	s__Pediococcus pentosaceus	1.0	0.007194244604316604
5	s__Pseudomonas aeruginosa	15.0	0.10791366906474906
5	s__Pseudomonas citronellolis	4.0	0.028776978417266418
5	s__Streptococcus pyogenes	1.0	0.007194244604316604
