sample	source_genome_id	source_accession	raw_abundance	gtdb_species	mapping_method
5	OTU_97.40353.0	GCA_000422165.1	1.0	s__Lactobacillus helveticus	exact_accession
5	OTU_97.40488.0	GCA_000389675.2	1.0	s__Lactobacillus acidophilus	exact_accession
5	OTU_97.40724.0	GCA_000359625.1	6.95088284857	s__Levilactobacillus brevis	exact_accession
5	OTU_97.40724.1	GCA_000194765.1	0.0491171514309	s__Lacticaseibacillus paracasei	exact_accession
5	OTU_97.14853.0	GCA_001654435.1	4.0	s__Pseudomonas citronellolis	exact_accession
5	OTU_97.43913.0	GCA_001663835.1	7.0	s__Latilactobacillus curvatus	exact_accession
5	OTU_97.19747.0	GCA_001663735.1	1.0	s__Loigolactobacillus backii	exact_accession
5	OTU_97.30583.0	GCA_001742205.1	0.130563111208	s__Limosilactobacillus fermentum	exact_accession
5	OTU_97.30583.1	GCA_000091405.1	0.869436888792	s__Lactobacillus johnsonii	exact_accession
5	OTU_97.3272.0	GCA_001661075.1	2.0	s__Aquipseudomonas silesiensis	exact_accession
5	OTU_97.6773.0	GCA_000148815.2	1.0	s__Lactiplantibacillus plantarum	exact_accession
5	OTU_97.35508.0	GCA_000026525.1	1.0	s__Lacticaseibacillus rhamnosus	exact_accession
5	OTU_97.36395.0	GCA_000829275.1	1.0	s__Pseudomonas aeruginosa	exact_accession
5	OTU_97.20227.0	GCA_001908415.1	2.0	s__Lactobacillus delbrueckii	exact_accession
5	OTU_97.44851.0	GCA_001647735.1	1.0	s__Haemophilus_B ducreyi	exact_accession
5	OTU_97.90.0	GCA_000159155.2	1.0	s__Bifidobacterium vaginale	exact_accession
5	OTU_97.40489.0	GCA_001314945.1	2.0	s__Apilactobacillus kunkeei_F	exact_accession
5	OTU_97.19291.0	GCA_001721925.1	1.0	s__Lacticaseibacillus rhamnosus	exact_accession
5	OTU_97.36842.0	GCA_000318035.1	2.0	s__Lacticaseibacillus paracasei	exact_accession
5	OTU_97.25948.0	GCA_001672035.1	1.0	s__Lactiplantibacillus plantarum	exact_accession
5	OTU_97.38235.0	GCA_001296095.1	1.0	s__Lactiplantibacillus plantarum	exact_accession
5	OTU_97.43292.1	GCA_001660025.1	0.609847542987	s__Lactiplantibacillus plantarum	exact_accession
5	OTU_97.36762.0	GCA_001714745.1	2.0	s__Lactobacillus sp945980025	exact_accession
5	OTU_97.17553.0	GCA_000189515.1	0.866673586564	s__Lactobacillus helveticus	exact_accession
5	OTU_97.17553.1	GCA_001936235.1	0.133326413436	s__Lactobacillus jensenii	exact_accession
5	OTU_97.162.0	GCA_001721785.1	14.0	s__Pseudomonas aeruginosa	exact_accession
5	OTU_97.43733.0	GCA_000412205.1	54.0	s__Lactiplantibacillus plantarum	exact_accession
5	OTU_97.38349.0	GCA_000397165.1	1.70419453989	s__Limosilactobacillus fermentum	exact_accession
5	OTU_97.38349.1	GCA_001702095.1	0.295805460111	s__Lactobacillus helveticus	exact_accession
5	OTU_97.36767.0	GCA_000194115.1	11.0	s__Lactobacillus amylovorus	exact_accession
5	OTU_97.40729.0	GCA_001888985.1	2.0	s__Lactobacillus delbrueckii	exact_accession
5	OTU_97.33269.0	GCA_001611155.1	1.0	s__Pediococcus damnosus	exact_accession
5	OTU_97.272.0	GCA_000143225.1	3.0	s__Herbaspirillum seropedicae	exact_accession
5	OTU_97.3066.0	GCA_000698865.1	1.0	s__Aquipseudomonas chlororaphis_I	exact_accession
5	OTU_97.43871.0	GCA_000961015.1	1.0	s__Lactobacillus helveticus	exact_accession
5	OTU_97.16722.0	GCA_001411765.2	1.0	s__Pediococcus pentosaceus	exact_accession
5	OTU_97.43292.0	GCA_001971585.1	4.39015245701	s__Companilactobacillus allii	exact_accession
5	OTU_97.31171.0	GCA_001723545.1	2.0	s__Latilactobacillus curvatus	exact_accession
5	OTU_97.37770.0	GCA_000013485.1	1.0	s__Streptococcus pyogenes	exact_accession
