sample	gtdb_species	truth_raw_abundance	truth_abundance
12	s__Acetivibrio clariflavus	0.111724032207	0.00012286827221180192
12	s__Acinetobacter baumannii	0.9999999999997	0.0010997479215941403
12	s__Aggregatibacter actinomycetemcomitans	3.0	0.003299243764783411
12	s__Alicyclobacillus acidocaldarius	1.0	0.0010997479215944703
12	s__Aquipseudomonas chlororaphis	1.0	0.0010997479215944703
12	s__Bacteroides fragilis	1.0	0.0010997479215944703
12	s__Bradyrhizobium diazoefficiens	0.00695487817716	7.648612820274447e-06
12	s__Bradyrhizobium japonicum	1.0	0.0010997479215944703
12	s__Bradyrhizobium sp000026145	0.993045121823	0.0010920993087743718
12	s__Chakrabartyella propionicum	1.0	0.0010997479215944703
12	s__Comamonas acidovorans	1.0000000000001499	0.0010997479215946351
12	s__Comamonas tsuruhatensis	1.0	0.0010997479215944703
12	s__Corynebacterium diphtheriae	7.213586839541	0.007933127134026437
12	s__Corynebacterium epidermidicanis	0.98640511528	0.0010847969753793338
12	s__Corynebacterium falsenii	3.0	0.003299243764783411
12	s__Corynebacterium flavescens	1.0	0.0010997479215944703
12	s__Corynebacterium glutamicum	645.6778873117	0.7100829145905507
12	s__Corynebacterium jeikeium	1.10852584874	0.0012190989981855612
12	s__Corynebacterium pseudogenitalium	2.14207658879	0.0023557442764179756
12	s__Corynebacterium pseudotuberculosis	11.871518295929299	0.013055677572118974
12	s__Corynebacterium simulans	4.0	0.004398991686377881
12	s__Corynebacterium ulcerans	3.3018027074	0.0036311506649781447
12	s__Flavisolibacter tropicus	2.0	0.0021994958431889406
12	s__Haemophilus influenzae	2.287004045387	0.0025151279455924986
12	s__Haemophilus_B ducreyi	13.7104793510478	0.01507807117037872
12	s__Hungateiclostridium thermocellum	0.888275967793	0.0009768796493826685
12	s__Phaeospirillum magneticum	1.0	0.0010997479215944703
12	s__Phocaeicola dorei	1.0	0.0010997479215944703
12	s__Prevotella ruminicola	3.0	0.003299243764783411
12	s__Propionibacterium freudenreichii	3.0	0.003299243764783411
12	s__Staphylococcus aureus	142.1192678697916	0.15629536945833108
12	s__Staphylococcus epidermidis	1.0	0.0010997479215944703
12	s__Staphylococcus equorum	1.0	0.0010997479215944703
12	s__Staphylococcus lugdunensis	18.8807321302	0.020764045918369382
12	s__Staphylococcus saprophyticus	1.0	0.0010997479215944703
12	s__Staphylococcus warneri	8.0	0.008797983372755763
12	s__Streptococcus agalactiae	1.425286265564	0.001567455608231153
12	s__Streptococcus hominis	3.0	0.003299243764783411
12	s__Streptococcus mitis_AR	1.0	0.0010997479215944703
12	s__Streptococcus pneumoniae	10.000000000003	0.010997479215948002
12	s__Streptococcus pyogenes	1.574713734436	0.0017317881565522576
12	s__Streptococcus thermophilus	1.0	0.0010997479215944703
