sample	source_genome_id	source_accession	raw_abundance	gtdb_species	mapping_method
7	OTU_97.7235.0	GCA_001465635.1	1.0	s__Staphylococcus aureus	exact_accession
7	OTU_97.21931.0	GCA_000485885.1	1.0	s__Staphylococcus aureus	exact_accession
7	OTU_97.513.0	GCA_001602135.1	3.0	s__Aquipseudomonas chlororaphis	exact_accession
7	OTU_97.18075.0	GCA_001183705.1	1.0		unmapped
7	OTU_97.19917.0	GCA_000241915.1	1.0	s__Corynebacterium diphtheriae	exact_accession
7	OTU_97.36161.0	GCA_000814865.1	0.148821869904	s__Corynebacterium pseudotuberculosis	exact_accession
7	OTU_97.36161.1	GCA_000179395.2	12.8511781301	s__Corynebacterium variabile	exact_accession
7	OTU_97.6209.0	GCA_000510285.1	1.0	s__Aquipseudomonas asiatica	exact_accession
7	OTU_97.23667.1	GCA_001705585.1	0.842106649208	s__Streptococcus thermophilus	exact_accession
7	OTU_97.23667.0	GCA_000009545.1	0.157893350792	s__Streptococcus uberis	exact_accession
7	OTU_97.36183.0	GCA_000011265.1	4.87951267729	s__Staphylococcus aureus	exact_accession
7	OTU_97.36183.1	GCA_001880265.1	0.120487322708	s__Staphylococcus aureus	exact_accession
7	OTU_97.32152.0	GCA_000159535.2	1.0	s__Staphylococcus aureus	exact_accession
7	OTU_97.45122.0	GCA_001266635.1	1.0	s__Streptococcus agalactiae	exact_accession
7	OTU_97.41049.0	GCA_001014285.1	1.0	s__Streptococcus pyogenes	exact_accession
7	OTU_97.910.0	GCA_000204665.1	1.0	s__Staphylococcus aureus	exact_accession
7	OTU_97.44604.1	GCA_001477575.1	0.0953418086595	s__Streptococcus macedonicus	exact_accession
7	OTU_97.44604.0	GCA_001021955.1	0.904658191341	s__Streptococcus pyogenes	exact_accession
7	OTU_97.24447.0	GCA_001653315.1	0.413867424282	s__Corynebacterium pseudotuberculosis	exact_accession
7	OTU_97.41740.0	GCA_001941465.1	10.0	s__Corynebacterium flavescens	exact_accession
7	OTU_97.34663.1	GCA_000025085.1	45.71124621	s__Staphylococcus lugdunensis	exact_accession
7	OTU_97.34663.0	GCA_001548295.1	0.288753790012	s__Staphylococcus aureus	exact_accession
7	OTU_97.28328.0	GCA_000972725.1	1.0	s__Staphylococcus haemolyticus	exact_accession
7	OTU_97.42356.0	GCA_000210935.1	11.0	s__Streptococcus pneumoniae	exact_accession
7	OTU_97.31767.0	GCA_000815205.1	3.0	s__Staphylococcus aureus	exact_accession
7	OTU_97.30026.0	GCA_000338095.1	0.485362777815	s__Corynebacterium urealyticum	exact_accession
7	OTU_97.30026.1	GCA_000011305.1	0.514637222185	s__Corynebacterium efficiens	exact_accession
7	OTU_97.44833.0	GCA_000007285.1	1.0	s__Streptococcus pyogenes	exact_accession
7	OTU_97.26944.0	GCA_000027045.1	3.0	s__Staphylococcus aureus	exact_accession
7	OTU_97.35336.0	GCA_000829255.1	1.0	s__Pseudomonas aeruginosa	exact_accession
7	OTU_97.45365.1	GCA_000211075.1	4.60229979604	s__Streptococcus pneumoniae	exact_accession
7	OTU_97.34073.0	GCA_000284575.1	2.0	s__Streptococcus mutans	exact_accession
7	OTU_97.989.0	GCA_001685645.1	2.0	s__Bacillus velezensis	exact_accession
7	OTU_97.24412.0	GCA_001677395.1	1.0	s__Flavobacterium columnare	exact_accession
7	OTU_97.34032.1	GCA_001725965.1	0.666128507065	s__Staphylococcus aureus	exact_accession
7	OTU_97.34032.0	GCA_000967365.1	0.333871492935	s__Staphylococcus aureus	exact_accession
