sample	gtdb_species	truth_raw_abundance	truth_abundance
8	s__Acidobacterium capsulatum	2.0	0.00169981347620507
8	s__Acinetobacter pittii	1.0	0.000849906738102535
8	s__Corynebacterium ammoniagenes	1.0	0.000849906738102535
8	s__Corynebacterium amycolatum	1.0	0.000849906738102535
8	s__Corynebacterium atypicum	1.0	0.000849906738102535
8	s__Corynebacterium aurimucosum_F	132.861424164	0.11291981963088256
8	s__Corynebacterium camporealense	16.0	0.01359850780964056
8	s__Corynebacterium casei	1.0	0.000849906738102535
8	s__Corynebacterium diphtheriae	6.060693013487899	0.005151023829734324
8	s__Corynebacterium efficiens	2.05854888874	0.0017495745712536115
8	s__Corynebacterium flavescens	3.0	0.0025497202143076048
8	s__Corynebacterium glutamicum	76.486254540123	0.06500618310587615
8	s__Corynebacterium glyciniphilum	0.131091904893	0.00011141589327925737
8	s__Corynebacterium kroppenstedtii	15.0	0.012748601071538026
8	s__Corynebacterium lactis	1.0	0.000849906738102535
8	s__Corynebacterium marinum	3.0	0.0025497202143076048
8	s__Corynebacterium maris	147.510329542	0.12537002301747122
8	s__Corynebacterium mustelae	1.0	0.000849906738102535
8	s__Corynebacterium phocae	0.196253749587	0.0001667973841518789
8	s__Corynebacterium pseudotuberculosis	130.1565445972695	0.11062092426136243
8	s__Corynebacterium resistens	2.0	0.00169981347620507
8	s__Corynebacterium simulans	14.0	0.01189869433343549
8	s__Corynebacterium sphenisci	1.0	0.000849906738102535
8	s__Corynebacterium stationis	5.000661784275128	0.004250096145427277
8	s__Corynebacterium ulcerans	0.830128371578	0.0007055316964942271
8	s__Corynebacterium urealyticum	1.94145111126	0.0016500523811565284
8	s__Corynebacterium variabile	108.740738024	0.09241948595284014
8	s__Corynebacterium vitaeruminis	1.62556491953	0.001381578578331652
8	s__Devriesea agamarum	2.0	0.00169981347620507
8	s__Haemophilus influenzae	0.100342022662	8.528136117527106e-05
8	s__Haemophilus_B ducreyi	2.8996579773380002	0.002464438853132334
8	s__Jeotgalibaca arthritidis	1.0	0.000849906738102535
8	s__Kocuria flava	0.981651030762	0.0008343118255099227
8	s__Kocuria rhizophila_A	2.01834896924	0.001715408388799382
8	s__Lactococcus cremoris	0.990579148464	0.0008418998929034249
8	s__Lactococcus lactis	1.00942085154	0.0008579135833050446
8	s__Mannheimia haemolytica	1.0	0.000849906738102535
8	s__Methylobacterium extorquens	1.0	0.000849906738102535
8	s__Neisseria meningitidis	49.99999999999964	0.04249533690512644
8	s__Peptoniphilus_E sp000952975	1.0	0.000849906738102535
8	s__Polaribacter sp000152945	0.0918345355669	7.805079056882521e-05
8	s__Propionibacterium freudenreichii	4.0	0.00339962695241014
8	s__Ralstonia nicotianae	1.0	0.000849906738102535
8	s__Staphylococcus aureus	332.50767882919206	0.2826005167077639
8	s__Staphylococcus coagulans	0.91917459952	0.0007812126856247472
8	s__Staphylococcus epidermidis	5.0	0.004249533690512675
8	s__Staphylococcus lugdunensis	67.5731465713	0.05743087258573808
8	s__Staphylococcus pseudintermedius	2.0	0.00169981347620507
8	s__Staphylococcus warneri	4.0	0.00339962695241014
8	s__Streptococcus hominis	4.0	0.00339962695241014
8	s__Streptococcus pneumoniae	6.999999999996	0.005949347166714345
8	s__Streptococcus pyogenes	4.0	0.00339962695241014
8	s__Streptococcus salivarius	1.0	0.000849906738102535
8	s__Streptococcus thermophilus	1.0	0.000849906738102535
8	s__Thermoclostridium stercorarium	1.0	0.000849906738102535
8	s__UBA3537 sp001735715	0.908165464433	0.0007718559475336247
