sample	gtdb_species	truth_raw_abundance	truth_abundance
13	s__Aggregatibacter actinomycetemcomitans	1.0	0.0003627143934205152
13	s__Alicyclobacillus acidocaldarius_A	1.0	0.0003627143934205152
13	s__Corynebacterium diphtheriae	0.240306291258	8.716255066877913e-05
13	s__Corynebacterium flavescens	1.0	0.0003627143934205152
13	s__Corynebacterium glutamicum	72.9385086033	0.02645584690504299
13	s__Corynebacterium humireducens	62.8211851054	0.022786148049463068
13	s__Corynebacterium maris	1.58613257572	0.0005753131150867993
13	s__Corynebacterium pseudotuberculosis	10.4138674242825	0.0037772596059602905
13	s__Corynebacterium terpenotabidum	152.0	0.055132587799918316
13	s__Corynebacterium testudinoris	4.00018766159	0.0014509256412418461
13	s__Corynebacterium ulcerans	5.99981233841	0.002176218292963306
13	s__Finegoldia magna_H	8.0	0.002901715147364122
13	s__Fusobacterium nucleatum	1.0000000000004698	0.00036271439342068566
13	s__Lactococcus cremoris	0.495289574232	0.00017964865748506514
13	s__Lactococcus lactis	0.504710425768	0.00018306573593545008
13	s__Neisseria gonorrhoeae	0.310457739666	0.00011260749072565742
13	s__Neisseria lactamica	2.0	0.0007254287868410304
13	s__Neisseria meningitidis	1274.6209437971097	0.4623233624704533
13	s__Phaeobacter porticola	1.0	0.0003627143934205152
13	s__Roseomonas sp001941945	1.0	0.0003627143934205152
13	s__Rothia mucilaginosa_B	1.0	0.0003627143934205152
13	s__Salmonella enterica	1.0	0.0003627143934205152
13	s__Snodgrassella alvi	0.0685984632279	2.488164997928727e-05
13	s__Staphylococcus aureus	920.9944836498073	0.3340579554806805
13	s__Staphylococcus capitis	1.0	0.0003627143934205152
13	s__Staphylococcus carnosus	5.0	0.0018135719671025761
13	s__Staphylococcus coagulans	2.0	0.0007254287868410304
13	s__Staphylococcus condimenti	1.0	0.0003627143934205152
13	s__Staphylococcus epidermidis	14.868218953977	0.005392917019135175
13	s__Staphylococcus equorum	5.0	0.0018135719671025761
13	s__Staphylococcus hyicus	0.131781046023	4.779888217255345e-05
13	s__Staphylococcus lugdunensis	159.995638991	0.0580327211465483
13	s__Staphylococcus pseudintermedius	2.0	0.0007254287868410304
13	s__Staphylococcus warneri	33.0	0.011969574982877002
13	s__Streptococcus agalactiae	1.0	0.0003627143934205152
13	s__Streptococcus hominis	4.0	0.001450857573682061
13	s__Streptococcus iniae	0.878486899082	0.000318639842728397
13	s__Streptococcus pantholopis	1.0	0.0003627143934205152
13	s__Streptococcus pneumoniae	0.9999999999999	0.00036271439342047896
13	s__Streptococcus pyogenes	0.121513100918	4.407455069211822e-05
