sample	source_genome_id	source_accession	raw_abundance	gtdb_species	mapping_method
24	OTU_97.40488.0	GCA_000389675.2	2.0	s__Lactobacillus acidophilus	exact_accession
24	OTU_97.36187.0	GCA_000931425.1	1.0		unmapped
24	OTU_97.40724.0	GCA_000359625.1	47.6631966759	s__Levilactobacillus brevis	exact_accession
24	OTU_97.40724.1	GCA_000194765.1	0.336803324098	s__Lacticaseibacillus paracasei	exact_accession
24	OTU_97.43299.0	GCA_001046835.1	1.0	s__Limosilactobacillus reuteri	exact_accession
24	OTU_97.2535.0	GCA_000204985.1	1.0	s__Lactobacillus sp945980025	exact_accession
24	OTU_97.43913.0	GCA_001663835.1	20.0	s__Latilactobacillus curvatus	exact_accession
24	OTU_97.35870.0	GCA_000496265.1	1.0	s__Pediococcus pentosaceus	exact_accession
24	OTU_97.38087.0	GCA_000014425.1	2.0	s__Lactobacillus gasseri	exact_accession
24	OTU_97.30583.0	GCA_001742205.1	0.130563111208	s__Limosilactobacillus fermentum	exact_accession
24	OTU_97.30583.1	GCA_000091405.1	0.869436888792	s__Lactobacillus johnsonii	exact_accession
24	OTU_97.13559.0	GCA_000159455.2	1.0	s__Limosilactobacillus kinnaridis	exact_accession
24	OTU_97.20357.0	GCA_000194785.1	0.522775504657	s__Lacticaseibacillus paracasei	exact_accession
24	OTU_97.20357.1	GCA_000214785.1	0.477224495343	s__Lactobacillus kefiranofaciens	exact_accession
24	OTU_97.848.0	GCA_001611135.1	4.0	s__Pediococcus damnosus	exact_accession
24	OTU_97.22310.0	GCA_001443645.1	1.0	s__Lactiplantibacillus paraplantarum	exact_accession
24	OTU_97.39528.0	GCA_001704335.1	1.0	s__Lactiplantibacillus plantarum	exact_accession
24	OTU_97.22072.0	GCA_000298115.2	1.0	s__Lentilactobacillus buchneri	exact_accession
24	OTU_97.19291.0	GCA_001721925.1	1.0	s__Lacticaseibacillus rhamnosus	exact_accession
24	OTU_97.36438.0	GCA_001941785.1	4.0	s__Limosilactobacillus fermentum	exact_accession
24	OTU_97.43292.1	GCA_001660025.1	3.04923771493	s__Lactiplantibacillus plantarum	exact_accession
24	OTU_97.38340.1	GCA_000525715.1	2.28663069609	s__Lactobacillus helveticus	exact_accession
24	OTU_97.38340.0	GCA_001191565.1	1.71336930391	s__Lacticaseibacillus paracasei	exact_accession
24	OTU_97.36793.1	GCA_000829395.1	0.136658036713	s__Paucilactobacillus hokkaidonensis	exact_accession
24	OTU_97.39229.0	GCA_001951175.1	3.0	s__Companilactobacillus crustorum	exact_accession
24	OTU_97.36793.0	GCA_000309565.2	1.86334196329	s__Lacticaseibacillus paracasei	exact_accession
24	OTU_97.43733.0	GCA_000412205.1	29.0	s__Lactiplantibacillus plantarum	exact_accession
24	OTU_97.38349.0	GCA_000397165.1	0.852097269945	s__Limosilactobacillus fermentum	exact_accession
24	OTU_97.38349.1	GCA_001702095.1	0.147902730055	s__Lactobacillus helveticus	exact_accession
24	OTU_97.44002.0	GCA_000466785.3	6.0	s__Limosilactobacillus fermentum	exact_accession
24	OTU_97.33599.0	GCA_000203855.3	2.0	s__Lactiplantibacillus plantarum	exact_accession
24	OTU_97.40481.0	GCA_001618905.1	2.0	s__Limosilactobacillus reuteri_L	exact_accession
24	OTU_97.36767.0	GCA_000194115.1	11.0	s__Lactobacillus amylovorus	exact_accession
24	OTU_97.40729.0	GCA_001888985.1	45.0	s__Lactobacillus delbrueckii	exact_accession
24	OTU_97.15189.0	GCA_000747585.1	1.0	s__Melissococcus plutonius	exact_accession
24	OTU_97.27875.0	GCA_001702115.1	1.0	s__Fructilactobacillus lindneri	exact_accession
24	OTU_97.43290.1	GCA_001767275.1	2.4851711542	s__Pediococcus acidilactici	exact_accession
24	OTU_97.43290.0	GCA_001278015.1	30.5148288458	s__Lactiplantibacillus plantarum	exact_accession
24	OTU_97.37335.0	GCA_000010145.1	1.0	s__Limosilactobacillus fermentum	exact_accession
24	OTU_97.29802.0	GCA_000191545.1	1.0	s__Lactobacillus amylovorus	exact_accession
24	OTU_97.3879.0	GCA_000233755.1	1.0	s__Lacticaseibacillus rhamnosus	exact_accession
24	OTU_97.43871.0	GCA_000961015.1	2.0	s__Lactobacillus helveticus	exact_accession
24	OTU_97.6141.0	GCA_001663755.1	1.0	s__Loigolactobacillus backii	exact_accession
24	OTU_97.36231.0	GCA_001702135.1	1.0	s__Fructilactobacillus lindneri	exact_accession
24	OTU_97.16722.0	GCA_001411765.2	3.0	s__Pediococcus pentosaceus	exact_accession
24	OTU_97.43292.0	GCA_001971585.1	21.9507622851	s__Companilactobacillus allii	exact_accession
24	OTU_97.16825.0	GCA_001244395.1	1.0	s__Lacticaseibacillus paracasei	exact_accession
24	OTU_97.31173.0	GCA_001308285.1	0.0036552428745	s__Lactobacillus helveticus	exact_accession
24	OTU_97.31173.1	GCA_001698165.1	2.99634475713	s__Latilactobacillus curvatus	exact_accession
24	OTU_97.40666.0	GCA_001702195.1	1.0	s__Secundilactobacillus paracollinoides	exact_accession
