sample	source_genome_id	source_accession	raw_abundance	gtdb_species	mapping_method
17	OTU_97.16660.0	GCA_001879545.1	1.0	s__Staphylococcus aureus	exact_accession
17	OTU_97.513.0	GCA_001602135.1	1.0	s__Aquipseudomonas chlororaphis	exact_accession
17	OTU_97.42383.0	GCA_000772185.1	1.0	s__Streptococcus pyogenes	exact_accession
17	OTU_97.40462.0	GCA_001545095.1	5.0	s__Erysipelothrix larvae	exact_accession
17	OTU_97.23667.1	GCA_001705585.1	0.842106649208	s__Streptococcus thermophilus	exact_accession
17	OTU_97.23667.0	GCA_000009545.1	0.157893350792	s__Streptococcus uberis	exact_accession
17	OTU_97.36183.0	GCA_000011265.1	8.78312281913	s__Staphylococcus aureus	exact_accession
17	OTU_97.36183.1	GCA_001880265.1	0.216877180875	s__Staphylococcus aureus	exact_accession
17	OTU_97.45122.0	GCA_001266635.1	1.0	s__Streptococcus agalactiae	exact_accession
17	OTU_97.326.0	GCA_000014125.1	0.223472077655	s__Clostridium_H novyi	exact_accession
17	OTU_97.326.1	GCA_000016985.1	0.776527922345	s__Alkaliphilus_A metalliredigens	exact_accession
17	OTU_97.34663.1	GCA_000025085.1	24.8430685924	s__Staphylococcus lugdunensis	exact_accession
17	OTU_97.34663.0	GCA_001548295.1	0.156931407615	s__Staphylococcus aureus	exact_accession
17	OTU_97.31767.0	GCA_000815205.1	2.0	s__Staphylococcus aureus	exact_accession
17	OTU_97.5427.0	GCA_000225345.1	1.0	s__Roseburia hominis	exact_accession
17	OTU_97.45365.1	GCA_000211075.1	2.76137987762	s__Streptococcus pneumoniae	exact_accession
17	OTU_97.32724.0	GCA_900016155.1	1.0	s__Propionibacterium freudenreichii	exact_accession
17	OTU_97.34032.1	GCA_001725965.1	1.99838552119	s__Staphylococcus aureus	exact_accession
17	OTU_97.34032.0	GCA_000967365.1	1.00161447881	s__Staphylococcus aureus	exact_accession
17	OTU_97.10991.0	GCA_001723625.1	1.0	s__Erysipelothrix rhusiopathiae	exact_accession
17	OTU_97.9786.0	GCA_900120345.1	1.0	s__Claveliimonas monacensis	exact_accession
17	OTU_97.5033.0	GCA_001858005.1	1.0	s__Butyrivibrio hungatei	exact_accession
17	OTU_97.4850.0	GCA_001886655.1	1.0	s__Comamonas acidovorans	exact_accession
17	OTU_97.30055.0	GCA_001701005.1	1.0	s__Staphylococcus carnosus	exact_accession
17	OTU_97.35233.0	GCA_000568455.1	1.0	s__Staphylococcus aureus	exact_accession
17	OTU_97.19286.0	GCA_000203895.1	1.0	s__Paracoccus denitrificans	exact_accession
17	OTU_97.297.0	GCA_000317955.1	1.0	s__Bordetella pertussis	exact_accession
