sample	gtdb_species	truth_raw_abundance	truth_abundance
24	s__Companilactobacillus allii	21.9507622851	0.08129911957443377
24	s__Companilactobacillus crustorum	3.0	0.011111111111109651
24	s__Fructilactobacillus lindneri	2.0	0.0074074074074064345
24	s__Lacticaseibacillus paracasei	5.436290095955	0.02013440776279365
24	s__Lacticaseibacillus rhamnosus	2.0	0.0074074074074064345
24	s__Lactiplantibacillus paraplantarum	1.0	0.0037037037037032173
24	s__Lactiplantibacillus plantarum	65.56406656073	0.24282987615081994
24	s__Lactobacillus acidophilus	2.0	0.0074074074074064345
24	s__Lactobacillus amylovorus	12.0	0.044444444444438604
24	s__Lactobacillus delbrueckii	45.0	0.16666666666664476
24	s__Lactobacillus gasseri	2.0	0.0074074074074064345
24	s__Lactobacillus helveticus	4.4381886690195005	0.016437735811181176
24	s__Lactobacillus johnsonii	0.869436888792	0.0032201366251551323
24	s__Lactobacillus kefiranofaciens	0.477224495343	0.0017674981308997677
24	s__Lactobacillus sp945980025	1.0	0.0037037037037032173
24	s__Latilactobacillus curvatus	22.99634475713	0.08517164724861843
24	s__Lentilactobacillus buchneri	1.0	0.0037037037037032173
24	s__Levilactobacillus brevis	47.6631966759	0.1765303580588657
24	s__Limosilactobacillus fermentum	11.982660381153	0.04438022363389417
24	s__Limosilactobacillus kinnaridis	1.0	0.0037037037037032173
24	s__Limosilactobacillus reuteri	1.0	0.0037037037037032173
24	s__Limosilactobacillus reuteri_L	2.0	0.0074074074074064345
24	s__Loigolactobacillus backii	1.0	0.0037037037037032173
24	s__Melissococcus plutonius	1.0	0.0037037037037032173
24	s__Paucilactobacillus hokkaidonensis	0.136658036713	0.0005061408767147483
24	s__Pediococcus acidilactici	2.4851711542	0.009204337608146939
24	s__Pediococcus damnosus	4.0	0.014814814814812869
24	s__Pediococcus pentosaceus	4.0	0.014814814814812869
24	s__Secundilactobacillus paracollinoides	1.0	0.0037037037037032173
