sample	source_genome_id	source_accession	raw_abundance	gtdb_species	mapping_method
12	OTU_97.42609.0	GCA_000604045.1	1.0	s__Aggregatibacter actinomycetemcomitans	exact_accession
12	OTU_97.41278.0	GCA_000210315.1	1.0	s__Staphylococcus aureus	exact_accession
12	OTU_97.513.0	GCA_001602135.1	1.0	s__Aquipseudomonas chlororaphis	exact_accession
12	OTU_97.139.0	GCA_000015865.1	0.888275967793	s__Hungateiclostridium thermocellum	exact_accession
12	OTU_97.139.1	GCA_000237085.1	0.111724032207	s__Acetivibrio clariflavus	exact_accession
12	OTU_97.36183.0	GCA_000011265.1	1.95180507092	s__Staphylococcus aureus	exact_accession
12	OTU_97.36183.1	GCA_001880265.1	0.0481949290833	s__Staphylococcus aureus	exact_accession
12	OTU_97.27214.0	GCA_001717665.1	1.0	s__Staphylococcus aureus	unique_assembly_core
12	OTU_97.39768.0	GCA_000025925.1	3.0	s__Prevotella ruminicola	exact_accession
12	OTU_97.41740.0	GCA_001941465.1	1.0	s__Corynebacterium flavescens	exact_accession
12	OTU_97.34663.1	GCA_000025085.1	18.8807321302	s__Staphylococcus lugdunensis	exact_accession
12	OTU_97.34663.0	GCA_001548295.1	0.119267869788	s__Staphylococcus aureus	exact_accession
12	OTU_97.42356.0	GCA_000210935.1	1.0	s__Streptococcus pneumoniae	exact_accession
12	OTU_97.31767.0	GCA_000815205.1	1.0	s__Staphylococcus aureus	exact_accession
12	OTU_97.89.0	GCA_001936195.1	583.0	s__Corynebacterium glutamicum	exact_accession
12	OTU_97.26944.0	GCA_000027045.1	1.0	s__Staphylococcus aureus	exact_accession
12	OTU_97.45365.1	GCA_000211075.1	6.44321971446	s__Streptococcus pneumoniae	exact_accession
12	OTU_97.22413.1	GCA_001457455.1	6.89147415126	s__Corynebacterium diphtheriae	exact_accession
12	OTU_97.22413.0	GCA_000006605.1	1.10852584874	s__Corynebacterium jeikeium	exact_accession
12	OTU_97.25550.0	GCA_000010125.1	1.0	s__Staphylococcus saprophyticus	exact_accession
12	OTU_97.34032.1	GCA_001725965.1	1.33225701413	s__Staphylococcus aureus	exact_accession
12	OTU_97.34032.0	GCA_000967365.1	0.66774298587	s__Staphylococcus aureus	exact_accession
