sample	gtdb_species	truth_raw_abundance	truth_abundance
9	s__Acinetobacter baumannii	1.0	0.0005920630597545931
9	s__Actinobacillus lignieresii	1.0	0.0005920630597545931
9	s__Actinoplanes sp900119315	1.0	0.0005920630597545931
9	s__Aequorivita sublithincola	0.336815740659	0.00019941615798807702
9	s__Aerococcus sanguinicola	14.0	0.008288882836564303
9	s__Aerococcus urinae_A	6.0	0.0035523783585275585
9	s__Aerococcus urinaeequi	1.0	0.0005920630597545931
9	s__Aerococcus urinaehominis	1.0	0.0005920630597545931
9	s__Aggregatibacter actinomycetemcomitans	2.0	0.0011841261195091862
9	s__Asticcacaulis excentricus	1.0	0.0005920630597545931
9	s__Bordetella pertussis	1.75937873363	0.001041663156300139
9	s__Bordetella_C bronchialis	0.240621266371	0.00014246296320963924
9	s__Brachybacterium faecium	0.997109149574	0.0005903514940060826
9	s__Brachybacterium sp001969445	0.00289085042631	1.7115657486939683e-06
9	s__Bradyrhizobium japonicum	1.0	0.0005920630597545931
9	s__Brevibacterium aurantiacum	1.0	0.0005920630597545931
9	s__Brevibacterium epidermidis	1.0	0.0005920630597545931
9	s__Caulobacter vibrioides	1.0	0.0005920630597545931
9	s__Chryseobacterium sp000829375	6.0	0.0035523783585275585
9	s__Citrobacter_A amalonaticus_C	0.909490778171	0.0005384758929425081
9	s__Comamonas tsuruhatensis	1.0	0.0005920630597545931
9	s__Corynebacterium atypicum	3.0	0.0017761891792637792
9	s__Corynebacterium aurimucosum_F	4.6132438946	0.0027313312956310713
9	s__Corynebacterium camporealense	11.0	0.006512693657300524
9	s__Corynebacterium crudilactis	1.61090753205	0.0009537588424072431
9	s__Corynebacterium diphtheriae	54.789692555382004	0.03243895301735292
9	s__Corynebacterium doosanense	1.0	0.0005920630597545931
9	s__Corynebacterium flavescens	2.0	0.0011841261195091862
9	s__Corynebacterium frankenforstense	0.82845257048	0.0004904961637399464
9	s__Corynebacterium glutamicum	701.197274729	0.4151530039676337
9	s__Corynebacterium halotolerans	1.0	0.0005920630597545931
9	s__Corynebacterium jeikeium	0.69282865546	0.0004101982536373084
9	s__Corynebacterium kroppenstedtii	3.0	0.0017761891792637792
9	s__Corynebacterium lactis	3.0	0.0017761891792637792
9	s__Corynebacterium maris	8.72372916645	0.005164997782758772
9	s__Corynebacterium pseudogenitalium	0.714025529597	0.0004227481397960936
9	s__Corynebacterium pseudotuberculosis	113.88974092236921	0.0674299084851558
9	s__Corynebacterium resistens	1.0	0.0005920630597545931
9	s__Corynebacterium simulans	1.0	0.0005920630597545931
9	s__Corynebacterium sphenisci	2.0	0.0011841261195091862
9	s__Corynebacterium stationis	1.0	0.0005920630597545931
9	s__Corynebacterium ulcerans	3.708015553863	0.00219537903443775
9	s__Corynebacterium variabile	15.8168346217	0.009364563501756084
9	s__Devriesea agamarum	1.0	0.0005920630597545931
9	s__ECMA0423 sp047199055	0.0905092218293	5.3587166812262564e-05
9	s__Elizabethkingia anophelis	3.66318425934	0.0021688360810297033
9	s__Escherichia coli	0.127999368627	7.57836978359577e-05
9	s__Finegoldia magna_H	2.0	0.0011841261195091862
9	s__Flagellimonas_A lutaonensis	2.0	0.0011841261195091862
9	s__Flavobacterium gilvum	1.0	0.0005920630597545931
9	s__Flavobacterium johnsoniae	2.0	0.0011841261195091862
9	s__Flavobacterium psychrophilum	2.0	0.0011841261195091862
9	s__GCF-000287335 sp000287335	0.872000631373	0.0005162793619186354
9	s__Haemophilus influenzae	2.096361847761	0.0012411784099381701
9	s__Haemophilus_B ducreyi	7.39794786403	0.004380051648282558
9	s__Histophilus somni	1.0	0.0005920630597545931
9	s__Janibacter indicus	1.0	0.0005920630597545931
9	s__Lactococcus cremoris	0.990579148464	0.0005864853215686952
9	s__Lactococcus lactis	2.00942085154	0.0011897038576974522
9	s__Mannheimia haemolytica	1.0	0.0005920630597545931
9	s__Megasphaera elsdenii	1.0	0.0005920630597545931
9	s__Methylobacterium sp001542815	1.0	0.0005920630597545931
9	s__Neisseria elongata	0.820330395902	0.00048568732420743477
9	s__Neisseria gonorrhoeae	3.000847937783706	0.0017766912119024816
9	s__Neisseria meningitidis	3.178821666318	0.001882062882174429
9	s__Nibribacter radiotolerans	3.0	0.0017761891792637792
9	s__Novosphingobium resinovorum_A	3.0	0.0017761891792637792
9	s__Paracoccus aminophilus	2.0	0.0011841261195091862
9	s__Pasteurella multocida	6.0	0.0035523783585275585
9	s__Phenylobacterium zucineum	1.0	0.0005920630597545931
9	s__Pseudomonas citronellolis	1.0	0.0005920630597545931
9	s__Ralstonia syzygii	1.0	0.0005920630597545931
9	s__Riemerella anatipestifera	1.0	0.0005920630597545931
9	s__Sphingobium sp001563265	1.0	0.0005920630597545931
9	s__Staphylococcus aureus	425.64455379427886	0.25200841688731923
9	s__Staphylococcus carnosus	1.0	0.0005920630597545931
9	s__Staphylococcus coagulans	71.70666488502599	0.04245486741662572
9	s__Staphylococcus epidermidis	3.0	0.0017761891792637792
9	s__Staphylococcus equorum	1.0	0.0005920630597545931
9	s__Staphylococcus haemolyticus	1.0	0.0005920630597545931
9	s__Staphylococcus lugdunensis	69.5605920587	0.04118425697261497
9	s__Staphylococcus pseudintermedius	2.0184099840097	0.0011950259909720023
9	s__Staphylococcus warneri	14.0	0.008288882836564303
