sample	method	truth_gtdb_species	pred_gtdb_species	TP	FP	FN	precision	recall	F1	L1_union_pp	L1_truth_only_pp	Pearson_union	Pearson_truth_only	pred_rows_called	adaptive_call_filter_switch	adaptive_call_filter_applied	profile	adaptive_call_filter_removed_n	adaptive_call_filter_input_call_n	adaptive_call_filter_output_call_n	observed_called_n	adaptive_call_filter_max_xny_median	adaptive_call_filter_max_xny_median_threshold	adaptive_call_filter_min_xny_threshold	expected_offline_method	panel	pred_rows_unmapped	pred_rows_ref_mapped	pred_rows_taxid_mapped	pred_rows_name_mapped	raw_ref_rows	raw_ref_taxids	raw_ref_taxids_gtdb_mapped	truth_species	pred_species	added_species	rule
5	genus_xny_a0.02			25	1	1	0.9615384615384616	0.9615384615384616	0.9615384615384616	10.290815865929684		0.9983821252270868					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.02/hmp_airskin_gtdb_source_abundance.sample5.genus_xny_a0.02.tsv									hmp_airskin_gtdb_source_abundance								26.0	26.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
6	genus_xny_a0.02			16	1	0	0.9411764705882353	1.0	0.9696969696969697	22.237156350403325		0.9141411891417018					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.02/hmp_airskin_gtdb_source_abundance.sample6.genus_xny_a0.02.tsv									hmp_airskin_gtdb_source_abundance								16.0	17.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
7	genus_xny_a0.02			69	20	6	0.7752808988764045	0.92	0.8414634146341463	27.452090497607962		0.9876237608463756					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.02/hmp_airskin_gtdb_source_abundance.sample7.genus_xny_a0.02.tsv									hmp_airskin_gtdb_source_abundance								75.0	89.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
9	genus_xny_a0.02			92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	31.22576962742405		0.9869138132057186					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.02/hmp_airskin_gtdb_source_abundance.sample9.genus_xny_a0.02.tsv									hmp_airskin_gtdb_source_abundance								96.0	102.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
10	genus_xny_a0.02			63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.708521456835136		0.9889301073500794					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.02/hmp_airskin_gtdb_source_abundance.sample10.genus_xny_a0.02.tsv									hmp_airskin_gtdb_source_abundance								69.0	69.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
11	genus_xny_a0.02			32	0	1	1.0	0.9696969696969697	0.9846153846153847	22.348621199825626		0.9391512889197817					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.02/hmp_airskin_gtdb_source_abundance.sample11.genus_xny_a0.02.tsv									hmp_airskin_gtdb_source_abundance								33.0	32.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
13	genus_xny_a0.02			37	3	3	0.925	0.925	0.925	54.62782054006578		0.9109693584003924					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.02/hmp_airskin_gtdb_source_abundance.sample13.genus_xny_a0.02.tsv									hmp_airskin_gtdb_source_abundance								40.0	40.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
14	genus_xny_a0.02			27	5	1	0.84375	0.9642857142857143	0.8999999999999999	14.215429464733226		0.9988994343737851					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.02/hmp_airskin_gtdb_source_abundance.sample14.genus_xny_a0.02.tsv									hmp_airskin_gtdb_source_abundance								28.0	32.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
15	genus_xny_a0.02			23	1	1	0.9583333333333334	0.9583333333333334	0.9583333333333334	8.558601298887172		0.9996456828703861					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.02/hmp_airskin_gtdb_source_abundance.sample15.genus_xny_a0.02.tsv									hmp_airskin_gtdb_source_abundance								24.0	24.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
16	genus_xny_a0.02			10	0	0	1.0	1.0	1.0	6.890529666126046		0.9998364553813552					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.02/hmp_airskin_gtdb_source_abundance.sample16.genus_xny_a0.02.tsv									hmp_airskin_gtdb_source_abundance								10.0	10.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
17	genus_xny_a0.02			46	27	0	0.6301369863013698	1.0	0.773109243697479	26.371316124056072		0.9960466268380945					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.02/hmp_airskin_gtdb_source_abundance.sample17.genus_xny_a0.02.tsv									hmp_airskin_gtdb_source_abundance								46.0	73.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
18	genus_xny_a0.02			26	1	1	0.9629629629629629	0.9629629629629629	0.9629629629629629	11.248202598132199		0.9951847921367206					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.02/hmp_airskin_gtdb_source_abundance.sample18.genus_xny_a0.02.tsv									hmp_airskin_gtdb_source_abundance								27.0	27.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
19	genus_xny_a0.02			107	44	4	0.7086092715231788	0.963963963963964	0.816793893129771	36.99224347016762		0.9644056905599838					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.02/hmp_airskin_gtdb_source_abundance.sample19.genus_xny_a0.02.tsv									hmp_airskin_gtdb_source_abundance								111.0	151.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
20	genus_xny_a0.02			76	30	3	0.7169811320754716	0.9620253164556962	0.8216216216216216	25.822155577115304		0.9905917638091744					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.02/hmp_airskin_gtdb_source_abundance.sample20.genus_xny_a0.02.tsv									hmp_airskin_gtdb_source_abundance								79.0	106.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
21	genus_xny_a0.02			33	8	1	0.8048780487804879	0.9705882352941176	0.8800000000000001	34.2961754537244		0.9638018322689398					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.02/hmp_airskin_gtdb_source_abundance.sample21.genus_xny_a0.02.tsv									hmp_airskin_gtdb_source_abundance								34.0	41.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
22	genus_xny_a0.02			19	19	2	0.5	0.9047619047619048	0.6440677966101696	20.63949857264914		0.9886004578407426					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.02/hmp_airskin_gtdb_source_abundance.sample22.genus_xny_a0.02.tsv									hmp_airskin_gtdb_source_abundance								21.0	38.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
23	genus_xny_a0.02			31	5	2	0.8611111111111112	0.9393939393939394	0.8985507246376813	28.41256743237228		0.9844602506971595					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.02/hmp_airskin_gtdb_source_abundance.sample23.genus_xny_a0.02.tsv									hmp_airskin_gtdb_source_abundance								33.0	36.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
24	genus_xny_a0.02			26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	13.48268419603331		0.9951027230736422					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.02/hmp_airskin_gtdb_source_abundance.sample24.genus_xny_a0.02.tsv									hmp_airskin_gtdb_source_abundance								29.0	27.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
25	genus_xny_a0.02			46	31	3	0.5974025974025974	0.9387755102040817	0.73015873015873	23.636617292547243		0.9849704097809857					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.02/hmp_airskin_gtdb_source_abundance.sample25.genus_xny_a0.02.tsv									hmp_airskin_gtdb_source_abundance								49.0	77.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
28	genus_xny_a0.02			12	3	0	0.8	1.0	0.888888888888889	18.291093148432143		0.9892090056329584					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.02/hmp_airskin_gtdb_source_abundance.sample28.genus_xny_a0.02.tsv									hmp_airskin_gtdb_source_abundance								12.0	15.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
0	genus_xny_a0.02			33	2	1	0.9428571428571428	0.9705882352941176	0.9565217391304348	14.896850195624129		0.9819223473995055					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.02/hmp_gastrooral_gtdb_source_abundance.sample0.genus_xny_a0.02.tsv									hmp_gastrooral_gtdb_source_abundance								34.0	35.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
6	genus_xny_a0.02			45	7	2	0.8653846153846154	0.9574468085106383	0.9090909090909091	77.7868745668487		0.8109762171265573					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.02/hmp_gastrooral_gtdb_source_abundance.sample6.genus_xny_a0.02.tsv									hmp_gastrooral_gtdb_source_abundance								47.0	52.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
5	genus_xny_a0.05	198.0	162.0	157	5	41	0.9691358024691358	0.7929292929292929	0.8722222222222222	16.96138489545244	15.18986035892205	0.9914206585902545	0.9917881259105849	162.0	off	False	/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.05/cami2_toy_mouse_gut.sample5.genus_xny_a0.05.tsv	0.0	162.0	162.0	162.0	0.0	0.0	0.0	current_calls	cami2_toy_mouse_gut											
6	genus_xny_a0.05	201.0	158.0	154	4	47	0.9746835443037974	0.7661691542288557	0.8579387186629526	22.141215970400616	19.29832239514506	0.9736373507254152	0.9744020147482099	158.0	off	False	/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.05/cami2_toy_mouse_gut.sample6.genus_xny_a0.05.tsv	0.0	157.0	157.0	158.0	0.0	0.0	0.0	current_calls	cami2_toy_mouse_gut											
7	genus_xny_a0.05	68.0	64.0	63	1	5	0.984375	0.9264705882352942	0.9545454545454545	5.900094546289132	5.810688405490701	0.9983946623907433	0.9983951410177454	64.0	off	False	/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.05/cami2_toy_mouse_gut.sample7.genus_xny_a0.05.tsv	0.0	64.0	64.0	64.0	0.0	0.0	0.0	current_calls	cami2_toy_mouse_gut											
0	genus_xny_a0.05	93.0	96.0	80	16	13	0.8333333333333334	0.8602150537634409	0.8465608465608465	62.16178484234721	51.33986134726622	0.9169763510603832	0.9279939787935875	96.0	off	False	/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.05/cami3_toy_human_gut_gtdb_source_readmap.sample0.genus_xny_a0.05.tsv	0.0	94.0	94.0	96.0	0.0	0.0	0.0	current_calls	cami3_toy_human_gut_gtdb_source_readmap	0.0	96.0	0.0	0.0	91045.0	18736.0	18736.0				
1	genus_xny_a0.05	104.0	101.0	88	13	16	0.8712871287128713	0.8461538461538461	0.8585365853658536	67.15792835305254	57.578905133573514	0.7218728208589498	0.738726244122942	101.0	off	False	/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.05/cami3_toy_human_gut_gtdb_source_readmap.sample1.genus_xny_a0.05.tsv	0.0	99.0	99.0	101.0	0.0	0.0	0.0	current_calls	cami3_toy_human_gut_gtdb_source_readmap	0.0	101.0	0.0	0.0	99413.0	20580.0	20580.0				
2	genus_xny_a0.05	99.0	116.0	83	33	16	0.7155172413793104	0.8383838383838383	0.772093023255814	43.537787413010875	33.0391327950245	0.9546728348910002	0.9652311866257447	116.0	off	False	/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.05/cami3_toy_human_gut_gtdb_source_readmap.sample2.genus_xny_a0.05.tsv	0.0	115.0	115.0	116.0	0.0	0.0	0.0	current_calls	cami3_toy_human_gut_gtdb_source_readmap	0.0	116.0	0.0	0.0	86694.0	18601.0	18601.0				
0	genus_xny_a0.05			29	7	4	0.8055555555555556	0.8787878787878788	0.8405797101449276	18.383865028847918		0.990228140677148					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.05/hmp_airskin_gtdb_source_abundance.sample0.genus_xny_a0.05.tsv									hmp_airskin_gtdb_source_abundance								33.0	36.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
1	genus_xny_a0.05			51	48	0	0.5151515151515151	1.0	0.6799999999999999	17.950292193149952		0.9974455656172492					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.05/hmp_airskin_gtdb_source_abundance.sample1.genus_xny_a0.05.tsv									hmp_airskin_gtdb_source_abundance								51.0	99.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
3	genus_xny_a0.05			45	2	2	0.9574468085106383	0.9574468085106383	0.9574468085106385	12.56618176963292		0.9970352386534862					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.05/hmp_airskin_gtdb_source_abundance.sample3.genus_xny_a0.05.tsv									hmp_airskin_gtdb_source_abundance								47.0	47.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
4	genus_xny_a0.05			102	35	4	0.7445255474452555	0.9622641509433962	0.8395061728395061	28.46589859435788		0.988498013402688					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.05/hmp_airskin_gtdb_source_abundance.sample4.genus_xny_a0.05.tsv									hmp_airskin_gtdb_source_abundance								106.0	137.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
5	genus_xny_a0.05			25	1	1	0.9615384615384616	0.9615384615384616	0.9615384615384616	10.220436257928542		0.9983807322905367					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.05/hmp_airskin_gtdb_source_abundance.sample5.genus_xny_a0.05.tsv									hmp_airskin_gtdb_source_abundance								26.0	26.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
6	genus_xny_a0.05			16	1	0	0.9411764705882353	1.0	0.9696969696969697	22.36094062477381		0.9136450251539827					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.05/hmp_airskin_gtdb_source_abundance.sample6.genus_xny_a0.05.tsv									hmp_airskin_gtdb_source_abundance								16.0	17.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
7	genus_xny_a0.05			69	20	6	0.7752808988764045	0.92	0.8414634146341463	27.216126713147702		0.9877259954359592					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.05/hmp_airskin_gtdb_source_abundance.sample7.genus_xny_a0.05.tsv									hmp_airskin_gtdb_source_abundance								75.0	89.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
9	genus_xny_a0.05			92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	30.777969946000383		0.9872710467352039					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.05/hmp_airskin_gtdb_source_abundance.sample9.genus_xny_a0.05.tsv									hmp_airskin_gtdb_source_abundance								96.0	102.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
10	genus_xny_a0.05			63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.677491103351958		0.9888982349435094					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.05/hmp_airskin_gtdb_source_abundance.sample10.genus_xny_a0.05.tsv									hmp_airskin_gtdb_source_abundance								69.0	69.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
11	genus_xny_a0.05			32	0	1	1.0	0.9696969696969697	0.9846153846153847	22.352929873605444		0.9393680271899936					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.05/hmp_airskin_gtdb_source_abundance.sample11.genus_xny_a0.05.tsv									hmp_airskin_gtdb_source_abundance								33.0	32.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
13	genus_xny_a0.05			37	3	3	0.925	0.925	0.925	54.44757528344984		0.9116298675625313					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.05/hmp_airskin_gtdb_source_abundance.sample13.genus_xny_a0.05.tsv									hmp_airskin_gtdb_source_abundance								40.0	40.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
14	genus_xny_a0.05			27	5	1	0.84375	0.9642857142857143	0.8999999999999999	14.167214613496013		0.9989091352644117					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.05/hmp_airskin_gtdb_source_abundance.sample14.genus_xny_a0.05.tsv									hmp_airskin_gtdb_source_abundance								28.0	32.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
15	genus_xny_a0.05			23	1	1	0.9583333333333334	0.9583333333333334	0.9583333333333334	8.511184170015254		0.9996501314810714					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.05/hmp_airskin_gtdb_source_abundance.sample15.genus_xny_a0.05.tsv									hmp_airskin_gtdb_source_abundance								24.0	24.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
16	genus_xny_a0.05			10	0	0	1.0	1.0	1.0	6.8544398932744794		0.9998380488948458					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.05/hmp_airskin_gtdb_source_abundance.sample16.genus_xny_a0.05.tsv									hmp_airskin_gtdb_source_abundance								10.0	10.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
17	genus_xny_a0.05			46	27	0	0.6301369863013698	1.0	0.773109243697479	26.143609658470407		0.9961011005398013					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.05/hmp_airskin_gtdb_source_abundance.sample17.genus_xny_a0.05.tsv									hmp_airskin_gtdb_source_abundance								46.0	73.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
18	genus_xny_a0.05			26	1	1	0.9629629629629629	0.9629629629629629	0.9629629629629629	11.213954887980744		0.9952113285388988					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.05/hmp_airskin_gtdb_source_abundance.sample18.genus_xny_a0.05.tsv									hmp_airskin_gtdb_source_abundance								27.0	27.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
19	genus_xny_a0.05			107	44	4	0.7086092715231788	0.963963963963964	0.816793893129771	36.74451460032445		0.9649742122644089					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.05/hmp_airskin_gtdb_source_abundance.sample19.genus_xny_a0.05.tsv									hmp_airskin_gtdb_source_abundance								111.0	151.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
20	genus_xny_a0.05			76	30	3	0.7169811320754716	0.9620253164556962	0.8216216216216216	25.625909404206748		0.9907517367502591					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.05/hmp_airskin_gtdb_source_abundance.sample20.genus_xny_a0.05.tsv									hmp_airskin_gtdb_source_abundance								79.0	106.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
21	genus_xny_a0.05			33	8	1	0.8048780487804879	0.9705882352941176	0.8800000000000001	33.753274996455076		0.9654067145378853					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.05/hmp_airskin_gtdb_source_abundance.sample21.genus_xny_a0.05.tsv									hmp_airskin_gtdb_source_abundance								34.0	41.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
22	genus_xny_a0.05			19	19	2	0.5	0.9047619047619048	0.6440677966101696	20.625860171085968		0.9886132965667171					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.05/hmp_airskin_gtdb_source_abundance.sample22.genus_xny_a0.05.tsv									hmp_airskin_gtdb_source_abundance								21.0	38.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
23	genus_xny_a0.05			31	5	2	0.8611111111111112	0.9393939393939394	0.8985507246376813	28.40257070225767		0.9844786468872041					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.05/hmp_airskin_gtdb_source_abundance.sample23.genus_xny_a0.05.tsv									hmp_airskin_gtdb_source_abundance								33.0	36.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
24	genus_xny_a0.05			26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	13.483106268874145		0.995156913473037					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.05/hmp_airskin_gtdb_source_abundance.sample24.genus_xny_a0.05.tsv									hmp_airskin_gtdb_source_abundance								29.0	27.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
25	genus_xny_a0.05			46	31	3	0.5974025974025974	0.9387755102040817	0.73015873015873	23.361205657014942		0.9855699611700527					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.05/hmp_airskin_gtdb_source_abundance.sample25.genus_xny_a0.05.tsv									hmp_airskin_gtdb_source_abundance								49.0	77.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
28	genus_xny_a0.05			12	3	0	0.8	1.0	0.888888888888889	18.19878257141909		0.989464045621795					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.05/hmp_airskin_gtdb_source_abundance.sample28.genus_xny_a0.05.tsv									hmp_airskin_gtdb_source_abundance								12.0	15.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
