sample	source_genome_id	source_accession	raw_abundance	gtdb_species	mapping_method
10	OTU_97.6425.0	GCA_000017125.1	1.0		unmapped
10	OTU_97.30988.1	GCA_001518975.1	0.426475252632	s__Pseudomonas aeruginosa	exact_accession
10	OTU_97.30988.0	GCA_001267235.1	0.573524747368	s__Oblitimonas alkaliphila	exact_accession
10	OTU_97.14804.0	GCA_000007945.1	3.0	s__Haemophilus_B ducreyi	exact_accession
10	OTU_97.19917.0	GCA_000241915.1	1.0	s__Corynebacterium diphtheriae	exact_accession
10	OTU_97.36161.0	GCA_000814865.1	0.400674265126	s__Corynebacterium pseudotuberculosis	exact_accession
10	OTU_97.36161.1	GCA_000179395.2	34.5993257349	s__Corynebacterium variabile	exact_accession
10	OTU_97.6209.0	GCA_000510285.1	1.0	s__Aquipseudomonas asiatica	exact_accession
10	OTU_97.9158.0	GCA_000281435.2	1.0	s__Klebsiella pneumoniae	exact_accession
10	OTU_97.1365.0	GCA_000367425.1	6.0	s__Klebsiella ornithinolytica	exact_accession
10	OTU_97.36183.0	GCA_000011265.1	0.975902535458	s__Staphylococcus aureus	exact_accession
10	OTU_97.36183.1	GCA_001880265.1	0.0240974645416	s__Staphylococcus aureus	exact_accession
10	OTU_97.35050.0	GCA_001697605.1	5.0	s__Neisseria meningitidis	exact_accession
10	OTU_97.36439.0	GCA_000742735.1	1.0	s__Corynebacterium glutamicum	exact_accession
10	OTU_97.27214.0	GCA_001717665.1	1.0	s__Staphylococcus aureus	unique_assembly_core
10	OTU_97.34995.0	GCA_001741665.1	1.0	s__Klebsiella pneumoniae	exact_accession
10	OTU_97.24447.0	GCA_001653315.1	3.31093939425	s__Corynebacterium pseudotuberculosis	exact_accession
10	OTU_97.41740.0	GCA_001941465.1	22.0	s__Corynebacterium flavescens	exact_accession
10	OTU_97.34663.1	GCA_000025085.1	73.5354830335	s__Staphylococcus lugdunensis	exact_accession
10	OTU_97.34663.0	GCA_001548295.1	0.464516966541	s__Staphylococcus aureus	exact_accession
10	OTU_97.39766.0	GCA_000143705.1	18.0		unmapped
10	OTU_97.20663.0	GCA_001697465.1	0.898939970744	s__Neisseria meningitidis	exact_accession
10	OTU_97.20663.1	GCA_001697745.1	1.10106002926	s__Neisseria meningitidis	exact_accession
10	OTU_97.1192.0	GCA_000463055.1	1.0	s__Staphylococcus aureus	exact_accession
10	OTU_97.34738.0	GCA_000815045.1	1.0	s__Staphylococcus aureus	exact_accession
10	OTU_97.45365.1	GCA_000211075.1	8.28413963287	s__Streptococcus pneumoniae	exact_accession
10	OTU_97.34011.0	GCA_001586235.1	1.0	s__Corynebacterium simulans	exact_accession
10	OTU_97.10505.0	GCA_000253215.1	5.0	s__Neisseria meningitidis	exact_accession
10	OTU_97.41428.0	GCA_000981805.1	58.2074098029	s__Citrobacter_A amalonaticus_C	exact_accession
10	OTU_97.34032.1	GCA_001725965.1	1.33225701413	s__Staphylococcus aureus	exact_accession
10	OTU_97.34032.0	GCA_000967365.1	0.66774298587	s__Staphylococcus aureus	exact_accession
10	OTU_97.33610.0	GCA_000023145.1	2.0	s__Corynebacterium kroppenstedtii	exact_accession
10	OTU_97.558.0	GCA_001563265.1	1.0	s__Sphingobium sp001563265	exact_accession
10	OTU_97.20026.0	GCA_000972805.1	10.0	s__Corynebacterium pseudotuberculosis	exact_accession
10	OTU_97.31175.0	GCA_000258385.1	1.0	s__Corynebacterium pseudotuberculosis	exact_accession
10	OTU_97.20828.0	GCA_000191465.1	23.0	s__Neisseria meningitidis	exact_accession
10	OTU_97.24447.1	GCA_000442645.1	12.6890606057	s__Corynebacterium maris	exact_accession
10	OTU_97.31167.0	GCA_001683055.1	2.39422873191	s__Corynebacterium glutamicum	exact_accession
10	OTU_97.161.0	GCA_000385905.1	228.0	s__Salmonella enterica	exact_accession
10	OTU_97.9674.0	GCA_001643035.1	0.418307461421	s__Corynebacterium glutamicum	exact_accession
10	OTU_97.9674.1	GCA_000819445.1	2.58169253858	s__Corynebacterium humireducens	exact_accession
10	OTU_97.3568.0	GCA_000600005.1	0.0137196926456	s__Snodgrassella alvi	exact_accession
10	OTU_97.3568.1	GCA_001698045.1	7.98628030735	s__Neisseria meningitidis	exact_accession
10	OTU_97.4758.0	GCA_000495935.2	1.0	s__Elizabethkingia anophelis	exact_accession
10	OTU_97.25856.0	GCA_000769575.1	2.0	s__Staphylococcus aureus	exact_accession
10	OTU_97.17807.0	GCA_001866985.1	63.0	s__Corynebacterium pseudotuberculosis	exact_accession
10	OTU_97.34830.0	GCA_000253135.1	4.0	s__Staphylococcus aureus	exact_accession
10	OTU_97.20538.0	GCA_001447295.1	2.0	s__Corynebacterium pseudotuberculosis	exact_accession
10	OTU_97.34832.0	GCA_000024585.1	5.0	s__Staphylococcus aureus	exact_accession
10	OTU_97.12007.1	GCA_001922465.1	0.607411309867	s__Klebsiella pneumoniae	exact_accession
10	OTU_97.12007.0	GCA_001302605.1	0.392588690133	s__Salmonella enterica	exact_accession
10	OTU_97.36401.0	GCA_001887075.1	1.0	s__Staphylococcus aureus	exact_accession
10	OTU_97.4940.0	GCA_001697545.1	1.0	s__Neisseria meningitidis	exact_accession
10	OTU_97.25138.0	GCA_001697125.1	1.0	s__Neisseria meningitidis	exact_accession
10	OTU_97.35278.0	GCA_000255215.1	1.0	s__Corynebacterium diphtheriae	exact_accession
10	OTU_97.5860.0	GCA_000474015.1	1.0	s__Klebsiella pneumoniae	exact_accession
10	OTU_97.34913.0	GCA_001298505.1	11.0	s__Corynebacterium pseudotuberculosis	exact_accession
10	OTU_97.27880.0	GCA_000017085.1	0.0838749101714	s__Staphylococcus aureus	exact_accession
10	OTU_97.27880.1	GCA_001656045.1	1.91612508983	s__Staphylococcus aureus	exact_accession
10	OTU_97.32148.0	GCA_000382905.1	1.0	s__Corynebacterium glutamicum	exact_accession
10	OTU_97.41428.1	GCA_001900495.1	5.79259019708	s__ECMA0423 sp047199055	exact_accession
10	OTU_97.26567.0	GCA_001447865.2	3.0	s__Corynebacterium glutamicum	exact_accession
10	OTU_97.44585.0	GCA_000009645.1	184.0	s__Staphylococcus aureus	exact_accession
10	OTU_97.12441.0	GCA_000341345.1	2.0	s__Corynebacterium halotolerans	exact_accession
10	OTU_97.5688.0	GCA_000177535.2	1.0	s__Corynebacterium resistens	exact_accession
10	OTU_97.31167.1	GCA_000241895.1	1.60577126809	s__Corynebacterium diphtheriae	exact_accession
10	OTU_97.2082.0	GCA_000347675.2	0.104439241404	s__Sphingomonas_E fennica	exact_accession
10	OTU_97.2082.1	GCA_001890385.1	0.895560758596	s__Tardibacter chloracetimidivorans	exact_accession
10	OTU_97.150.0	GCA_001865765.1	3.0	s__Corynebacterium pseudotuberculosis	exact_accession
10	OTU_97.13698.0	GCA_000021125.1	1.0	s__Escherichia coli	exact_accession
10	OTU_97.34053.0	GCA_000015885.1	0.72243837436	s__Actinobacillus lignieresii	exact_accession
10	OTU_97.35010.0	GCA_001900185.1	2.0	s__Staphylococcus aureus	exact_accession
10	OTU_97.34053.1	GCA_000931605.1	0.27756162564	s__Haemophilus influenzae_E	exact_accession
10	OTU_97.20673.0	GCA_001457495.1	1.0	s__Staphylococcus aureus	exact_accession
10	OTU_97.31837.1	GCA_000626615.1	1.90078937543		unmapped
10	OTU_97.31837.0	GCA_001956755.1	0.0992106245721	s__Staphylococcus aureus	exact_accession
10	OTU_97.41628.0	GCA_000227605.1	0.34309485904		unmapped
10	OTU_97.41628.1	GCA_001941485.1	1.65690514096	s__Corynebacterium frankenforstense	exact_accession
10	OTU_97.19529.1	GCA_000512395.1	0.869260424022	s__Pasteurella multocida	exact_accession
10	OTU_97.19529.0	GCA_000259545.1	0.130739575978	s__Pasteurella multocida	exact_accession
10	OTU_97.34817.0	GCA_000494875.1	3.0	s__Staphylococcus warneri	exact_accession
10	OTU_97.35901.0	GCA_000816165.1	2.0	s__Neisseria meningitidis	exact_accession
10	OTU_97.1223.0	GCA_001697445.1	3.0	s__Neisseria meningitidis	exact_accession
10	OTU_97.9566.0	GCA_001477625.1	1.0	s__Paucibacter_A sp001477625	exact_accession
10	OTU_97.9182.0	GCA_001697425.1	3.0	s__Neisseria meningitidis	exact_accession
10	OTU_97.23411.0	GCA_000747315.1	2.0	s__Corynebacterium mucifaciens	exact_accession
10	OTU_97.7412.0	GCA_000283715.1	0.0122310108555	s__ECMA0423 sp047199055	exact_accession
10	OTU_97.7412.1	GCA_001902515.1	1.98776898914	s__Klebsiella pneumoniae	exact_accession
10	OTU_97.34725.0	GCA_001618305.1	1.0	s__Staphylococcus aureus	exact_accession
10	OTU_97.34717.0	GCA_001515705.1	1.0	s__Staphylococcus aureus	exact_accession
10	OTU_97.30815.0	GCA_000221625.1	0.696160989727	s__Corynebacterium pseudotuberculosis	exact_accession
10	OTU_97.30815.1	GCA_000022905.1	8.30383901027	s__Corynebacterium aurimucosum_F	exact_accession
10	OTU_97.37323.1	GCA_001046095.2	1.96226724775	s__Staphylococcus aureus	exact_accession
10	OTU_97.37323.0	GCA_000967405.1	0.0377327522486	s__Staphylococcus aureus	exact_accession
10	OTU_97.33590.0	GCA_001465755.1	1.0	s__Staphylococcus aureus	exact_accession
10	OTU_97.10384.0	GCA_000739435.1	1.0	s__Actinobacillus suis	exact_accession
10	OTU_97.44237.0	GCA_000091725.1	3.0	s__Propionibacterium freudenreichii	exact_accession
10	OTU_97.5212.0	GCA_001579865.1	1.0	s__Corynebacterium pseudotuberculosis	exact_accession
10	OTU_97.6638.0	GCA_001697565.1	2.0	s__Neisseria meningitidis	exact_accession
10	OTU_97.1873.1	GCA_000215665.1	0.199962467682	s__Corynebacterium ulcerans	exact_accession
10	OTU_97.1873.0	GCA_001021045.1	0.800037532318	s__Corynebacterium testudinoris	exact_accession
10	OTU_97.3175.0	GCA_001638825.1	2.0	s__Deinococcus radiodurans	exact_accession
10	OTU_97.4349.0	GCA_001952895.1	1.0	s__Klebsiella pneumoniae	exact_accession
10	OTU_97.31362.0	GCA_000835165.1	1.0	s__Corynebacterium marinum	exact_accession
10	OTU_97.35999.0	GCA_001188895.1	1.0	s__Staphylococcus coagulans	exact_accession
10	OTU_97.24948.0	GCA_000980815.1	6.0	s__Corynebacterium camporealense	exact_accession
10	OTU_97.42267.0	GCA_001682255.1	1.0		unmapped
10	OTU_97.37297.1	GCA_001548415.1	5.47050801876	s__Staphylococcus aureus	exact_accession
10	OTU_97.37297.0	GCA_001611345.1	5.52949198124	s__Staphylococcus aureus	exact_accession
10	OTU_97.41514.0	GCA_001941505.1	1.0	s__Corynebacterium sphenisci	exact_accession
10	OTU_97.14774.0	GCA_001697845.1	144.0	s__Neisseria meningitidis	exact_accession
10	OTU_97.35048.0	GCA_000007645.1	5.0	s__Staphylococcus epidermidis	exact_accession
10	OTU_97.162.0	GCA_001721785.1	2.0	s__Pseudomonas aeruginosa	exact_accession
10	OTU_97.42277.1	GCA_001867165.1	0.932247214732	s__Corynebacterium pseudotuberculosis	exact_accession
10	OTU_97.42277.0	GCA_000968945.1	0.0677527852677	s__Corynebacterium ulcerans	exact_accession
10	OTU_97.76.0	GCA_000283475.1	4.0	s__Ralstonia syzygii	exact_accession
10	OTU_97.4436.0	GCA_001683115.1	1.0	s__Corynebacterium glutamicum	exact_accession
10	OTU_97.45429.0	GCA_000180515.2	1.0	s__Streptococcus pneumoniae	exact_accession
10	OTU_97.10389.0	GCA_000732945.1	7.0	s__Corynebacterium atypicum	exact_accession
10	OTU_97.508.0	GCA_000219875.1	6.0	s__Alicyclobacillus acidocaldarius_A	exact_accession
10	OTU_97.607.0	GCA_000252445.1	1.0	s__Deinococcus gobiensis	exact_accession
10	OTU_97.3579.0	GCA_000191525.1	14.0	s__Neisseria meningitidis	exact_accession
10	OTU_97.29637.0	GCA_001611425.1	0.24247620144	s__Staphylococcus aureus	exact_accession
10	OTU_97.29637.1	GCA_001188855.1	2.75752379856	s__Staphylococcus coagulans	exact_accession
10	OTU_97.25427.1	GCA_001697305.1	37.3003786817	s__Neisseria meningitidis	exact_accession
10	OTU_97.25427.0	GCA_001697725.1	17.6996213183	s__Neisseria meningitidis	exact_accession
