sample	gtdb_species	truth_raw_abundance	truth_abundance
15	s__Acinetobacter baumannii	1.0	0.0027481636806846468
15	s__Brevundimonas sanguinis	0.483758140519	0.0013294465520098555
15	s__Corynebacterium diphtheriae	0.122709595536	0.0003372260537235381
15	s__Corynebacterium flavescens	1.0	0.0027481636806846468
15	s__Corynebacterium glutamicum	23.8772904045	0.06561870228280692
15	s__Corynebacterium pseudotuberculosis	4.999999999997	0.013740818403414989
15	s__Corynebacterium resistens	1.0	0.0027481636806846468
15	s__Cupriavidus metallidurans	1.0	0.0027481636806846468
15	s__Devriesea agamarum	1.0	0.0027481636806846468
15	s__Haemophilus influenzae	0.100342022662	0.00027575630232614415
15	s__Haemophilus_B ducreyi	0.899657977338	0.0024724073783585028
15	s__Neisseria meningitidis	1.0	0.0027481636806846468
15	s__Propionibacterium freudenreichii	19.0	0.05221510993300829
15	s__Staphylococcus aureus	272.4141309773668	0.7486386208572698
15	s__Staphylococcus epidermidis	3.0	0.00824449104205394
15	s__Staphylococcus haemolyticus	0.78956606241	0.0021698567762163494
15	s__Staphylococcus lugdunensis	19.8744548739	0.05461825505785794
15	s__Staphylococcus pseudintermedius	2.0	0.0054963273613692935
15	s__Staphylococcus warneri	3.0	0.00824449104205394
15	s__Staphylococcus xylosus	0.317434916549	0.0008723631086411236
15	s__Streptococcus agalactiae	0.356102361849	0.0009786275774394438
15	s__Streptococcus hominis	1.0	0.0027481636806846468
15	s__Streptococcus mitis_AK	1.0	0.0027481636806846468
15	s__Streptococcus pneumoniae	4.643897638147	0.012762190825972798
