sample	source_genome_id	source_accession	raw_abundance	gtdb_species	mapping_method
19	OTU_97.44566.0	GCA_000317855.1	1.0	s__Streptococcus dysgalactiae	exact_accession
19	OTU_97.43368.0	GCA_001191585.1	1.0		unmapped
19	OTU_97.135.0	GCA_001750825.1	1.0	s__Neisseria meningitidis	exact_accession
19	OTU_97.45307.0	GCA_000427075.1	1.0	s__Streptococcus agalactiae	exact_accession
19	OTU_97.36161.0	GCA_000814865.1	0.0114478361464	s__Corynebacterium pseudotuberculosis	exact_accession
19	OTU_97.36161.1	GCA_000179395.2	0.988552163854	s__Corynebacterium variabile	exact_accession
19	OTU_97.36286.0	GCA_001020185.2	3.0	s__Streptococcus pyogenes	exact_accession
19	OTU_97.42454.0	GCA_001578435.1	2.0		unmapped
19	OTU_97.440.0	GCA_000238215.1	1.0	s__Tannerella forsythia	exact_accession
19	OTU_97.44129.0	GCA_000011845.1	1.0	s__Streptococcus thermophilus	exact_accession
19	OTU_97.36183.0	GCA_000011265.1	0.975902535458	s__Staphylococcus aureus	exact_accession
19	OTU_97.36183.1	GCA_001880265.1	0.0240974645416	s__Staphylococcus aureus	exact_accession
19	OTU_97.22389.0	GCA_001543145.1	3.0	s__Aerococcus sanguinicola	exact_accession
19	OTU_97.45328.0	GCA_001721885.1	1.0	s__Pasteurella multocida	exact_accession
19	OTU_97.24659.0	GCA_000385525.1	2.0	s__Burkholderia humptydooensis	exact_accession
19	OTU_97.43098.0	GCA_000963635.1	1.0	s__Mannheimia haemolytica	exact_accession
19	OTU_97.1697.0	GCA_000612055.1	1.0	s__Trueperella pyogenes	exact_accession
19	OTU_97.35552.0	GCA_000959265.1	5.0	s__Burkholderia mallei	exact_accession
19	OTU_97.2796.0	GCA_900128415.1	1.0	s__Anaerococcus mediterraneensis	exact_accession
19	OTU_97.45122.0	GCA_001266635.1	6.0	s__Streptococcus agalactiae	exact_accession
19	OTU_97.44994.0	GCA_001547835.1	2.0	s__Streptococcus pyogenes	exact_accession
19	OTU_97.44604.1	GCA_001477575.1	0.0953418086595	s__Streptococcus macedonicus	exact_accession
19	OTU_97.44604.0	GCA_001021955.1	0.904658191341	s__Streptococcus pyogenes	exact_accession
19	OTU_97.34663.1	GCA_000025085.1	7.94978194956	s__Staphylococcus lugdunensis	exact_accession
19	OTU_97.34663.0	GCA_001548295.1	0.0502180504369	s__Staphylococcus aureus	exact_accession
19	OTU_97.42356.0	GCA_000210935.1	17.0	s__Streptococcus pneumoniae	exact_accession
19	OTU_97.31767.0	GCA_000815205.1	1.0	s__Staphylococcus aureus	exact_accession
19	OTU_97.38169.0	GCA_000567925.1	1.0	s__Burkholderia thailandensis	exact_accession
19	OTU_97.2244.0	GCA_000422145.1	1.0	s__Mannheimia haemolytica	exact_accession
19	OTU_97.2246.0	GCA_000154785.2	0.399781046872	s__Roseobacter litoralis	exact_accession
19	OTU_97.2246.1	GCA_001687105.1	0.600218953128	s__Salipiger sp001687105	exact_accession
19	OTU_97.42987.1	GCA_001647915.1	0.737128344122	s__Haemophilus_B ducreyi	exact_accession
19	OTU_97.24274.0	GCA_000013545.1	0.0492774304634	s__Streptococcus pyogenes	exact_accession
19	OTU_97.24274.1	GCA_000463465.1	1.95072256954	s__Streptococcus vaginalis	exact_accession
19	OTU_97.44833.0	GCA_000007285.1	1.0	s__Streptococcus pyogenes	exact_accession
19	OTU_97.43072.1	GCA_001594265.1	0.795499454979	s__Aggregatibacter actinomycetemcomitans	exact_accession
19	OTU_97.43072.0	GCA_000012185.1	0.204500545021	s__Haemophilus influenzae	exact_accession
19	OTU_97.26135.0	GCA_000250925.1	2.0	s__Streptococcus pyogenes	exact_accession
19	OTU_97.2092.0	GCA_000583835.1	1.0	s__Burkholderia mallei	exact_accession
19	OTU_97.41521.0	GCA_000698365.1	1.0	s__Haemophilus influenzae_E	exact_accession
19	OTU_97.41805.1	GCA_000465255.1	0.892328389212	s__Haemophilus influenzae_D	exact_accession
19	OTU_97.41805.0	GCA_001647875.1	0.107671610788	s__Haemophilus_B ducreyi	exact_accession
19	OTU_97.27137.0	GCA_001592425.1	1.0	s__Streptococcus agalactiae	exact_accession
19	OTU_97.27320.0	GCA_001656075.1	1.0	s__Staphylococcus aureus	exact_accession
19	OTU_97.45365.1	GCA_000211075.1	5.52275975525	s__Streptococcus pneumoniae	exact_accession
19	OTU_97.1267.0	GCA_000626595.1	1.0	s__Neisseria meningitidis	exact_accession
19	OTU_97.34073.0	GCA_000284575.1	2.0	s__Streptococcus mutans	exact_accession
19	OTU_97.44314.0	GCA_000283635.1	1.0	s__Streptococcus macedonicus	exact_accession
19	OTU_97.42074.0	GCA_000204625.1	4.0	s__Streptococcus suis	exact_accession
19	OTU_97.989.0	GCA_001685645.1	1.0	s__Bacillus velezensis	exact_accession
19	OTU_97.15037.0	GCA_001974985.1	1.0	s__Microbacterium aurum	exact_accession
19	OTU_97.1081.0	GCA_000164695.2	1.0	s__Rothia dentocariosa	exact_accession
19	OTU_97.31367.0	GCA_000010185.1	11.0	s__Finegoldia magna_H	exact_accession
19	OTU_97.38941.0	GCA_000959325.1	0.201460992701	s__Burkholderia humptydooensis	exact_accession
19	OTU_97.38941.1	GCA_001718875.1	0.798539007299	s__Burkholderia singularis	exact_accession
19	OTU_97.11885.0	GCA_000210975.1	1.0	s__Streptococcus pneumoniae	exact_accession
19	OTU_97.35354.0	GCA_000152165.1	3.0	s__Neisseria meningitidis	exact_accession
19	OTU_97.39888.0	GCA_001514435.1	1.0	s__Streptococcus thermophilus	exact_accession
19	OTU_97.357.0	GCA_000835305.1	0.371140185955	s__Campylobacter_D jejuni	exact_accession
19	OTU_97.357.1	GCA_001506505.1	0.628859814045	s__Campylobacter_D jejuni	exact_accession
19	OTU_97.44427.0	GCA_001296205.1	1.0	s__Streptococcus intermedius	exact_accession
19	OTU_97.24735.0	GCA_001277995.1	1.0	s__Corynebacterium deserti	exact_accession
19	OTU_97.13867.0	GCA_000011825.1	2.66892824413	s__Streptococcus thermophilus	exact_accession
19	OTU_97.13867.1	GCA_001535505.1	0.331071755867	s__Streptococcus pyogenes	exact_accession
19	OTU_97.42206.0	GCA_001647815.1	2.0	s__Haemophilus_B ducreyi	exact_accession
19	OTU_97.4967.0	GCA_000967445.1	1.0	s__Streptococcus agalactiae	exact_accession
19	OTU_97.11180.0	GCA_000567905.1	3.0	s__Burkholderia thailandensis	exact_accession
19	OTU_97.36092.0	GCA_000800355.1	4.0	s__Neisseria meningitidis	exact_accession
19	OTU_97.5695.0	GCA_001718795.1	1.0	s__Burkholderia latens_A	exact_accession
