sample	gtdb_species	truth_raw_abundance	truth_abundance
17	s__Alkaliphilus_A metalliredigens	0.776527922345	0.0024115773985868374
17	s__Aquipseudomonas chlororaphis	1.0	0.003105590062111648
17	s__Bacteroides fragilis	3.8477010881069402	0.011949382261201087
17	s__Bacteroides helcogenes	0.153583829618	0.0004769684149627093
17	s__Bacteroides ovatus	1.0	0.003105590062111648
17	s__Bibersteinia trehalosi	0.156155847845	0.00048495604920805054
17	s__Bordetella holmesii	1.0	0.003105590062111648
17	s__Bordetella pertussis	2.0	0.006211180124223296
17	s__Butyrivibrio hungatei	1.0	0.003105590062111648
17	s__Butyrivibrio proteoclasticus	1.0	0.003105590062111648
17	s__Claveliimonas monacensis	1.0	0.003105590062111648
17	s__Clostridioides difficile	2.0	0.006211180124223296
17	s__Clostridium butyricum	1.0	0.003105590062111648
17	s__Clostridium_F botulinum	1.0	0.003105590062111648
17	s__Clostridium_H novyi	0.223472077655	0.0006940126635248104
17	s__Comamonas acidovorans	1.0	0.003105590062111648
17	s__Coriobacterium glomerans	3.0	0.009316770186334943
17	s__Erysipelothrix larvae	5.0	0.01552795031055824
17	s__Erysipelothrix rhusiopathiae	1.0	0.003105590062111648
17	s__Mageeibacillus indolicus	1.0	0.003105590062111648
17	s__Mannheimia varigena	0.843844152155	0.002620634012903597
17	s__Parabacteroides distasonis	1.0	0.003105590062111648
17	s__Paracoccus denitrificans	1.0	0.003105590062111648
17	s__Phocaeicola dorei	2.998715082275	0.009312779758617553
17	s__Phocaeicola salanitronis	2.0	0.006211180124223296
17	s__Porphyromonas gingivalis	1.0	0.003105590062111648
17	s__Prevotella fusca	1.0	0.003105590062111648
17	s__Propionibacterium freudenreichii	11.0	0.03416149068322812
17	s__Roseburia hominis	1.0	0.003105590062111648
17	s__Staphylococcus argenteus	1.0	0.003105590062111648
17	s__Staphylococcus aureus	197.36736534521	0.612942128401243
17	s__Staphylococcus carnosus	2.0	0.006211180124223296
17	s__Staphylococcus coagulans	2.0	0.006211180124223296
17	s__Staphylococcus equorum	7.0	0.021739130434781533
17	s__Staphylococcus haemolyticus	0.78956606241	0.0024520685168011214
17	s__Staphylococcus lugdunensis	24.8430685924	0.07715238693291544
17	s__Staphylococcus pseudintermedius	1.0	0.003105590062111648
17	s__Staphylococcus warneri	19.0	0.05900621118012131
17	s__Streptococcus agalactiae	3.425286265564	0.010637534986223076
17	s__Streptococcus hominis	1.0	0.003105590062111648
17	s__Streptococcus infantarius	1.0	0.003105590062111648
17	s__Streptococcus pneumoniae	3.999999999996	0.01242236024843417
17	s__Streptococcus pyogenes	1.574713734436	0.004890415324335162
17	s__Streptococcus thermophilus	3.842106649208	0.011932008227353448
17	s__Streptococcus uberis	0.157893350792	0.0004903520210931435
17	s__Thermoclostridium stercorarium	2.0	0.006211180124223296
